微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IvutqDwtR,#全民战疫#【写一首歌！#南大女生写歌送战疫前线的妈妈#】@南京大学 数学系女生卢非池的妈妈是一名医护人员。疫情发生后，妈妈就经常很晚回来，一直奋战在前线。卢非池说：“这首歌想送给妈妈和她的战友，即使病毒让我们彼此隔离，可相互之间的关爱却更浓了，我们在家里等你们，天就快亮了！”新华网的秒拍视频                                ,无,无,无,2020-02-23 08:54,微博 weibo.com,220,59,25
Ivu7kqbIw,【又是兵哥哥！#老人雪地摔倒武警暖心救助# 】近日，在山东青岛，大雪过后路面湿滑，一位60多岁的老人骑车时不慎摔倒。执勤哨兵发现后，武警官兵迅速赶到现场，为老人拿来大衣并及时拨打120，陪伴老人直到救护车赶到。目前，老人伤情稳定已无大碍。网友：有你们在，真暖！@央视军事 央视军事的微博视频                                ,无,无,无,2020-02-23 08:00,微博 weibo.com,437,72,36
IvtIYrzMd,【#数万只候鸟齐聚衡水湖#】近几天，随着气温的不断升高，从南方北迁的候鸟大量齐聚河北衡水湖，数万只鸟儿密密麻麻地浮在水面。 新华网的微博视频 ,无,"http://f.video.weibocdn.com/xs6zJWyjlx07B9GDuiQg01041200Dl7h0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1584955995&ssig=nqGsW0S7Ou&KID=unistore,video",无,2020-02-23 07:00,风景旅拍 · 视频社区,386,126,52
Ivqm4t28L,#全民战疫#【共同抗“疫” 中国之诺】病毒无国界，它是人类共同的敌人，只有守望相助，才能共克时艰。今天，中国正与病毒展开生死较量，为世界筑造一道坚固的生命防线！新华网的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/ik7jRDrhlx07B9YNSiKs010412015dIz0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584955996&ssig=lVEIzKQqc5&KID=unistore,video",无,2020-02-22 22:25,微博 weibo.com,214,142,58
Ivq6qD7R7,#全民战疫#【战“疫”日记｜探秘！#中医带你去查房#】来自福建中医药大学附属第二人民医院的医护团队，在武汉金银潭医院应用中医诊疗方法，取得了良好效果。一起去看看中医是如何查房的~  新华网的微博视频 ,无,"http://f.video.weibocdn.com/5aQDrSHslx07B9W3ai9i01041200wAH80E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1584955996&ssig=zmUU2%2BDkYo&KID=unistore,video",无,2020-02-22 21:46,微博视频,263,80,34
IvpWeiwDm,【新华网评：读懂“拐点尚未到来”的告诫】2月21日中共中央政治局召开会议，研究新冠肺炎疫情防控工作。会议指出，经过全党全军全国各族人民团结奋战，目前疫情蔓延势头得到初步遏制，防控工作取得阶段性成效，全国新增确诊病例数和疑似病例数总体呈下降趋势，治愈出院人数较快增长。同时，要清醒看到，全国疫情发展拐点尚未到来，湖北省和武汉市防控形势依然严峻复杂。　　会议提出“拐点尚未到来”，这是一个强烈的信息，也是一个重要的精神，需要有关各方把这个信息放在心上，落实在行动上。　　“拐点尚未到来”，是基于疫情发展的一个客观判断。当前，在以习近平同志为核心的党中央的高度重视和坚强领导下，全国各地全面动员，全力防控，付出艰苦努力，让疫情蔓延的势头得到初步控制。但是，我们需要充分认识新冠肺炎疫情的复杂性与严峻性。重点地区收治规模仍然很大，疫情的传播途径仍然没有有效掌握，还有类似核酸检测结果阴性仍然不能确诊等问题，说明对于疫情的认知我们仍然存在不少盲区。关于“拐点”，我们不能仅仅根据数字的下降进行判断，而是要与疫情防控的整体情况综合起来分析，在当前阶段，万万不可放松警惕、掉以轻心。“拐点尚未到来”正是在此关键时刻，给予我们的一个及时又清醒的告诫，也是一个重要的结论，是需要被认真吃透、认真把握的信号。　　“拐点尚未到来”，意味着围绕疫情防控的有效措施必须继续坚持。各级政府需要继续毫不放松地抓好疫情防控工作，继续完善防控策略和措施。眼下，一手抓疫情防控，一手抓复工复产。复工复产必须以疫情防控为前提，必须是在坚决落实分类、分区、分级的管控要求下进行，在条件满足的情况下，能加快的加快，能高效的高效。但是对于疫情比较复杂、严重的地区，疫情防控仍然是头等大事，仍然需要采取最严格的防控措施，仍然需要全社会的支持与参与，绝不能允许出现在不符合条件的前提下，让人员随意集聚，让企业随意复工。　　“致胜利者积跬步”，突如其来的新冠肺炎疫情是新中国成立以来的一场非常战役，也是一场艰苦卓绝的战役。只有各级政府、各级部门、相关机构，乃至所有人各尽所职，各尽所责，我们才能有效积聚应战的力量，我们才能有效积累胜利的信心。我们相信，只要把所有措施都落实到位，所有防控都坚持到底，秉承科学的精神，科学的态度，我们就一定会迎来拐点的到来，我们就一定能够打赢这场疫情防控人民战争、总体战、阻击战。                原图                            ,http://wx1.sinaimg.cn/large/a782e4ably1gc5eyo510mj20p00p00vu.jpg,无,无,2020-02-22 21:21,微博 weibo.com,457,189,94
IvpIq1Uzx,#点赞疫中人# 【新华网评·“疫”中人|“后退”的爱】拥抱是爱，保持距离也是爱。　　担心着在发热门诊值班的妻子，他送来了她最爱吃的蛋炒饭；担心丈夫被感染，她特意做出手势让他后退。一来一退之间，是深深的爱恋。　　他们是抗“疫”一线的警医夫妻，热爱着自己的小家，也用坚守和奉献守护着大家。“做好防护，我和孩子都好。”远远地叮咛后，他们再次奔赴各自的战场。                原图                            ,http://wx3.sinaimg.cn/large/a782e4ably1gc5d15tsgbj20h80odjyv.jpg,无,无,2020-02-22 20:47,微博 weibo.com,200,56,26
IvpvOoiG3,#全民战疫#【生死时速！重症病人如何“摆渡”？】2月8日晚，青海省红十字会赴武汉救护转运队一行十人抵达武汉，度过了一个没有元宵的元宵节后，立即投入战“疫”，主要任务是转运新冠肺炎重症患者。　　队员们被分到华中科技大学同济医院中法新城院区、光谷院区。转运工作要与患者零距离接触，患者上下车，队员们要搀扶，即便使用推车，队员们也要将患者转移到救护车的担架上。　　截止20日晚上6点，青海省红十字会赴武汉救护转运队共转运患者1046人，其中危重和重症患者1042人。  新华网的微博视频                                ,无,无,无,2020-02-22 20:16,微博视频,250,49,23
IvpfKjtNy,#全民战疫# 【存量清零！武汉22日开始实现核酸检测日清日结】 原图,http://wx1.sinaimg.cn/large/a782e4ably1gc5b8h4wg2j20jg0rmacp.jpg,无,无,2020-02-22 19:37,微博 weibo.com,229,65,40
Ivp6O0vB3,【武汉市新冠肺炎疫情防控指挥部关于对新冠肺炎治愈出院患者实施康复隔离的通告（第16号）】为保障新冠肺炎治愈出院患者及其家人的健康安全，经市新冠肺炎疫情防控指挥部研究决定，即日起，新冠肺炎治愈出院患者完成医院治疗后，应到指定场所统一实施为期14天免费的康复隔离和医学观察。观察期满，身体状况符合条件的解除隔离。武汉市新冠肺炎疫情防控指挥部2020年2月22日            [组图共2张]    原图                            ,"http://ww3.sinaimg.cn/large/a782e4ably1gc5dt924ipj20rs0cpmy9.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gc5dtddqfhj20p00p0tba.jpg",无,无,2020-02-22 19:15,微博 weibo.com,78,27,18
Ivp3SuK96,【英雄一路走好！蓝天救援队队员运送抗疫物资途中遭遇车祸去世】蓝天救援队机动队队长许鹏，2月21日凌晨4时许，在从山东运送抗疫物资到湖北武汉的途中，遭遇车祸，不幸去世，年仅39岁。2月6日，许鹏就到达武汉，参与发放抗疫物资。许鹏的最后一条朋友圈是：孩子要乖，爸爸去武汉打怪兽！英雄，一路走好！@蓝天救援队 @SBS暖视频 SBS暖视频的秒拍视频                                ,无,无,无,2020-02-22 19:07,微博 weibo.com,881,111,208
IvoPZcIgz,#战疫日励#【战疫日“励”|22日：这场疫情防控的人民战争 你我都是战士】 原图,http://wx4.sinaimg.cn/large/a782e4ably1gc5cf2f1upj20ku112aca.jpg,无,无,2020-02-22 18:33,微博 weibo.com,150,40,14
IvoEKmxhC,看到有的童鞋说：“#如果学校再不开学#，我就要疯了……”小新好费解，结果在看到评论里“假期妈妈的名言”时瞬间意会。下面的话，你妈妈对你说过哪句？#一起来投票吧# 下面的话，你妈妈对你说过哪句？ ,无,无,无,2020-02-22 18:05,微博 weibo.com,6193,17,58
Ivoq3DVSS,【我在武汉华南海鲜市场楼上卖眼镜｜我的战“疫”（二十）】“元旦那天，楼下海鲜市场就整顿休市了。当时，我们还正常营业，大家偶尔还下楼去，围观如何整治卫生，打探疫情方面的情况……” 我在武汉华南海鲜市场楼上卖眼镜｜我的战“疫”（二十） ,无,无,无,2020-02-22 17:29,微博 weibo.com,715,346,67
Ivog38fYX,【苏州35岁民警在战“疫”一线殉职，倒下前仍在办理涉疫案件】2月20日，苏州太仓市公安局浏河派出所民警位洪明，在所内连续加班办理涉疫案件时，突然晕倒在地。随后，经医院全力抢救无效牺牲在战“疫”一线，年仅35岁。战“疫”英雄，一路走好！ @蟹视频 蟹视频的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/pVuc9JEqlx07B8dPtI3601041200oqDm0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584956003&ssig=7HhYLLPEo9&KID=unistore,video",无,2020-02-22 17:05,微博 weibo.com,681,102,137
IvnYOCfDO,【#新华锐评#：疫情数据背后是一个个人，绝不允许随意加减！】新冠肺炎疫情爆发以来，人们最关心的，莫过于每日公布的疫情数据。这些天，湖北省特别是武汉市对新冠肺炎疫情数据的核减和订正，更是引起了社会高度关注。有网友称：“又加又减的，已经不知道准确数字是多少了。”       诚然，不同的统计标准会导致数据出现差异，但认识疫情，数据准确、标准清晰十分关键。数据是多少就是多少，绝对不可以弄虚作假，糊弄民众。因为这一个个牵动人心的数字背后，是一个个真实存在的人。       湖北方面已意识到相关问题，也已明确要求，对已确诊的病例不允许核减，并且要查清事实，对相关责任人严肃问责。正如中央指导组相关负责人所言，疫情数据不准确，误导决策贻误战机，危害极大。疫情不明不准，要害死人。       在疫情防控最吃紧的时候，要防止人为干预数字增减，数字的变化要能反映真实，反映真相，反映趋势。就如网友所言，即使春天晚一些到来，我们也期待这是一个踏实的春天。逐一排除，不谎报、瞒报，真正做到信息公开化、透明化，我们期待的人间繁华终会回归！                原图                            ,http://wx1.sinaimg.cn/large/a782e4ably1gc58wvvmynj20ku1121kx.jpg,无,无,2020-02-22 16:22,微博 weibo.com,352,123,63
IvnSuxDOg,#全民战疫# 【正在直播：湖北省新型冠状病毒肺炎疫情防控工作新闻发布会】湖北省召开新闻发布会，通报湖北省疫情和防控工作情况。 新华网的微博视频 . ,无,"http://f.video.weibocdn.com/t0yEvEhmlx07BrRRineg01041205ab1V0E020.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584956005&ssig=QlJosV1JbX&KID=unistore,video",无,2020-02-22 16:07,微博网页版,1588,17,6
IvnINbQWn,【把迷失的小海豹送回“家”】近日，在位于黄河三角洲自然保护区老黄河口处，中石化胜利油田桩西采油厂员工在巡检时，发现了一只斑海豹幼崽，在与当地环保和渔政部门取得联系后，大家合力将小家伙安全送回大海。新华网的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/NbITunfolx07B9x7hUhq01041200bfTH0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584956006&ssig=V1GZWVX9Wy&KID=unistore,video",无,2020-02-22 15:43,微博 weibo.com,524,62,82
IvnqxtxC5,#全民战疫# 【正在直播：国务院联防联控机制新闻发布会】国务院联防联控机制召开新闻发布会，介绍保障生活必需品市场供应和流通工作情况。 新华网的微博视频 . ,无,"http://f.video.weibocdn.com/w2LFEmvrlx07BrKB0Q3u01041206To2w0E030.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584956006&ssig=Wx%2FGs1z2F0&KID=unistore,video",无,2020-02-22 14:58,微博网页版,14470,276,178
Ivnhk1YMx,#全民战疫# 【@返岗复工的你，这些防疫细节要注意[加油]】由于新冠肺炎的疫情，我们度过了一个极不平常的春节。返回工作岗位的你，也不能对疫情防护掉以轻心，保护工作要做好。如何保证办公环境的环境清洁？乘电梯、就餐时有哪些注意事项？快戳图看看这些你该注意的细节。 [组图共9张]原图,"http://ww4.sinaimg.cn/large/a782e4ably1gc560fs4scj20ij0rs46g.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gc560fm20gj20ij0rs40a.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gc560fwtb1j20ij0rsgtz.jpg,http://ww1.sinaimg.cn/large/a782e4ably1gc560fsto9j20ij0rsq9o.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gc560fwlhoj20ij0rsgtn.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gc560fqeoej20ij0rsgsw.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gc560ft8m2j20ij0rs45c.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gc560fplgsj20ij0rs436.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gc560fqls7j20ij0rsdm5.jpg",无,无,2020-02-22 14:35,微博 weibo.com,97,234,21
Ivn3XsNYQ,#全民战疫# 【#防疫期间如何安全取快递#，了解一下】疫情之下，网上购物成为很多人获取生活物资的首选方式，但也引发了一些担忧，快递会传播新型冠状病毒吗？我们该如何更好地保护自己？ [组图共9张]原图,"http://ww4.sinaimg.cn/large/a782e4ably1gc54mxkc1mj20u018zn4l.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gc54mxjfe1j20u018zdnd.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gc54mxjc4yj20u018ztfl.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gc54mxcd91j20u018zdmh.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gc54mx9dhgj20u018zwkr.jpg,http://ww1.sinaimg.cn/large/a782e4ably1gc54mx6k4hj20u018zdmi.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gc54mx696lj20u018z7as.jpg,http://ww2.sinaimg.cn/large/a782e4ably1gc54mxaivkj20u018z0z1.jpg,http://ww4.sinaimg.cn/large/a782e4ably1gc54mxatzsj20u018z45k.jpg",无,无,2020-02-22 14:02,微博 weibo.com,107,213,18
IvmL512HM,#上扬的生命线# 原图,http://wx4.sinaimg.cn/large/a782e4ably1gc53ovna66j20rs15fdiu.jpg,无,无,2020-02-22 13:16,微博 weibo.com,588,176,60
Ivmx2rjjd,今天是#正月最后一天#了！告诉小新，这个正月，你胖了还是瘦了？#一起来投票吧# 这个正月，你胖了还是瘦了？ ,无,无,无,2020-02-22 12:41,微博 weibo.com,5928,32,121
IvmmBBHqx,【武汉市委原常委、秘书长#蔡杰被开除党籍和公职#】据湖北省纪委监委消息：经湖北省纪委监委纪律审查和监察调查，武汉市委原常委、秘书长蔡杰违反政治纪律，与多人串供堵口，对抗组织审查；违反组织纪律，不如实报告个人有关事项；违反廉洁纪律，接受可能影响公正执行公务的旅游活动；违反国家法律法规，利用职务上的便利，在工程项目承接、违章建筑产权办理等事项上为他人谋取利益，直接或通过特定关系人索取、非法收受他人财物，数额特别巨大，涉嫌受贿罪；徇私舞弊、滥用职权，违规决定将财政资金拨付给私营企业，情节特别严重，涉嫌滥用职权罪。　　蔡杰身为党员领导干部，理想信念缺失，背弃初心使命，索贿受贿，擅权妄为，严重违反党的纪律和国家法律，并涉嫌犯罪。依据《中国共产党纪律处分条例》《中华人民共和国监察法》等有关规定，经湖北省纪委常委会议研究并报省委批准，决定给予蔡杰开除党籍处分；由省监委给予其开除公职处分；将其涉嫌犯罪问题移送检察机关依法审查起诉，所涉财物随案移送。                原图                            ,http://wx2.sinaimg.cn/large/a782e4ably1gc520tvijej20zr0u0tdo.jpg,无,无,2020-02-22 12:15,微博 weibo.com,2342,514,478
Ivm8qi7JU,【美疾控中心：#美国今冬流感已致105名儿童死亡#】美国疾病控制和预防中心21日发布的流感监测周报显示，今年流感季美国已有105名儿童死于流感相关疾病。这是美国自2004年开始此类统计以来同期儿童流感死亡人数第二高，仅次于2009年到2010年美国流感季期间的数字。　　报告表示，今冬流感季，美国估计已有至少2900万例流感病例，其中1.6万人死于流感相关疾病。　　数据还显示，截至2月15日，每10万美国人中有约47.4人因与流感相关疾病住院，与过去几年的水平相近，但儿童和年轻人住院比例比往年同期高。　　据美国疾控中心估计，2010年以来，美国每年的流感病例在900万例至4500万例之间，与流感相关的死亡人数在1.2万人至6.1万人之间。                原图                            ,http://wx1.sinaimg.cn/large/a782e4ably1gc510yswzxj20p00p0tba.jpg,无,无,2020-02-22 11:40,微博 weibo.com,20020,703,1725
IvlYVkeGL,#全民战疫# 【#新华锐评#：致敬英雄，更需关爱英雄】近日，湖北发布关于进一步关爱和激励新冠肺炎疫情防控一线医务人员的若干措施，明确要求合理安排医务人员作息时间，提出在方舱医院或一般定点医院工作的一线医护人员，原则上连续工作时间不得长于一个月。       新冠肺炎疫情发生以来，广大医务工作者闻令而动、不怕牺牲，夜以继日、连续奋战。当前，疫情防控到了最吃劲的关键阶段，每一分每一秒的战斗时间都极其珍贵，但科学合理安排医护人员进行轮休也十分必要。“为众人抱薪者，不可使其冻毙于风雪。”我们要最大限度创造有利条件，关心关爱广大医护工作者，从各个方面做好支持保障。确保他们的身心健康，才能更好更科学地打赢疫情防控战。       抗疫一线的医务人员当然是英雄，但也是血肉之躯。“强制休息令”等暖心措施，是贴心的人文关怀，也是战胜疫情的重要举措。医者有仁心，人间有大爱。我们就没有迈不过的坎。                原图                            ,http://wx2.sinaimg.cn/large/a782e4ably1gc4zzolj2kj20p00p00vb.jpg,无,无,2020-02-22 11:17,微博 weibo.com,107,55,23
IvlFcipNy,#全民战疫# 【#黑龙江省首次全天无新增新冠肺炎确诊病例#[加油]】记者22日从黑龙江省卫健委了解到，21日0至24时，黑龙江省无新增新冠肺炎确诊病例，首次全天无新增确诊病例，新增治愈出院病例42例，无新增疑似病例。　　截至2月21日24时，黑龙江省报告新冠肺炎确诊病例479例，现有重症病例72例，死亡病例12例，治愈出院病例183例。　　黑龙江省追踪到密切接触者15906人，目前已解除医学观察13628人。                原图                            ,http://wx1.sinaimg.cn/large/a782e4ably1gc4yuw658tj20p00p0tba.jpg,无,无,2020-02-22 10:28,微博 weibo.com,153,26,38
IvlCk8Xdj,【荒唐！#男子不想上班谎称妻女感染新冠肺炎# 】近日，苏州的张某因女儿发烧回家照顾。女儿好转后，他打电话给主管，谎称女儿和妻子感染了新冠肺炎！老板赶紧让张某及他接触过的所有员工隔离。民警上门核查，却现他撒了谎，本意是想不上班白拿钱...目前，张某被拘10日。@荔直播 荔直播的秒拍视频                                ,无,无,无,2020-02-22 10:21,微博 weibo.com,199,47,65
IvlcQ9GZN,#全民战疫# 【#海口亮灯致敬最美逆行者#】近日，海南海口滨海大道部分高层建筑亮起景观灯，打出“最美逆行者”和“中国加油”字样，并展示海南驰援湖北的21名医疗队员照片。 [组图共3张]原图,"http://ww4.sinaimg.cn/large/a782e4ably1gc4wvh6xpxj21900u0b2a.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gc4wvgc8jyj21900u0x6p.jpg,http://ww3.sinaimg.cn/large/a782e4ably1gc4wvfvkgyj21900u0qv5.jpg",无,无,2020-02-22 09:18,微博 weibo.com,821,93,63
IvkXSgD2M,#全民战疫#【截至2月21日24时新型冠状病毒肺炎疫情最新情况】2月21日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例397例，#新增死亡病例109例#（湖北106例，河北、上海和新疆生产建设兵团各1例），新增疑似病例1361例。　　当日新增治愈出院病例2393例，解除医学观察的密切接触者26441人，重症病例减少156例。　　截至2月21日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例53284例（其中重症病例11477例），累计治愈出院病例20659例，累计死亡病例2345例，累计报告确诊病例76288例，现有疑似病例5365例。累计追踪到密切接触者618915人，尚在医学观察的密切接触者113564人。　　湖北新增确诊病例366例（武汉314例），新增治愈出院病例1767例（武汉992例），新增死亡病例106例（武汉90例），现有确诊病例47647例（武汉36680例），其中重症病例10892例（武汉9555例）。累计治愈出院病例13557例（武汉7206例），累计死亡病例2250例（武汉1774例），累计确诊病例63454例（武汉45660例）。新增疑似病例1125例（武汉927例），现有疑似病例4490例（武汉3414例）。　　累计收到港澳台地区通报确诊病例104例：香港特别行政区68例（出院6例，死亡2例），澳门特别行政区10例（出院6例），台湾地区26例(出院2例，死亡1例)。　　注：湖北省将2月19日核减的病例数重新加回到确诊病例，并对当日新增病例数进行校正。据此，2月19日0—24时，全国新增确诊病例订正为820例，全国累计确诊病例订正为75002例，全国累计出院病例订正为16157例。2月20日0—24时，全国累计确诊病例订正为75891例，全国累计出院病例订正为18266例。（信息来自国家卫生健康委员会官方网站）                原图                            ,http://wx2.sinaimg.cn/large/a782e4ably1gc4vtx2rhlj20u0119qon.jpg,无,无,2020-02-22 08:42,微博 weibo.com,65,43,22
IvkWMBmva,#美国与阿富汗塔利班预计2月底签署和平协议#【蓬佩奥：美国与阿富汗塔利班预计将于2月底签署和平协议】美国国务卿蓬佩奥21日表示，若美方与阿富汗塔利班此前达成的“减少暴力活动”协议得以顺利执行，双方预计将于2月29日签署和平协议。　　蓬佩奥在美国国务院当天发表的声明中还表示，在美国和塔利班签署协议后，阿富汗国内各方将很快启动协商，期望可以实现各方全面、永久性停火并制定一份阿富汗未来政治路线图。据媒体报道，协议签署仪式预计将在卡塔尔首都多哈举行。                原图                            ,http://wx1.sinaimg.cn/large/a782e4ably1gc4vqxhdl9j20p00p0tba.jpg,无,无,2020-02-22 08:39,微博 weibo.com,46,31,28
IvkLCxOI9,#领航新时代# 【习近平给比尔·盖茨回信 感谢盖茨基金会支持中国抗击新冠肺炎疫情】国家主席习近平2月20日给美国盖茨基金会联席主席比尔·盖茨回信，感谢他和盖茨基金会对中国防控新冠肺炎疫情工作的支持，呼吁国际社会加强协调、共同抗击疫情。　　习近平在回信中说，在中国抗击新冠肺炎疫情的关键时刻，你和夫人领导的基金会慷慨解囊，你给我写信表达对中国人民的支持，我对此表示衷心的感谢。　　习近平指出，疫情发生以后，我提出了坚定信心、同舟共济、科学防治、精准施策的总要求，我们举全国之力进行防控，采取一系列前所未有的防控和救治举措，取得了重大成效。我们坚决维护中国人民生命安全和身体健康，也坚决维护世界各国人民生命安全和身体健康，努力为全球公共卫生安全作出贡献。　　习近平表示，我一直讲，人类是一个命运共同体。战胜关乎各国人民安危的疫病，团结合作是最有力的武器。盖茨基金会很早就加入全球抗击新冠肺炎疫情的行动，发挥了积极作用。我支持盖茨基金会同中方有关机构的合作。我也期待国际社会加强协调，为维护人类健康福祉而一起努力。　　盖茨基金会由比尔·盖茨及其夫人梅琳达共同成立，在疾病防控、扶贫减贫等多个领域同中国长期开展合作。1月27日，盖茨基金会宣布提供500万美元紧急赠款，支持中国抗击新冠肺炎疫情。之后，承诺投入最高1亿美元赠款，其中一部分用于直接帮助中国加速在药物、疫苗及诊断方法研发等方面的工作。近日，比尔·盖茨专门致信习近平主席，赞赏中国政府和中国人民在抗击疫情中的表现，表示将坚定支持中国打赢这场关键战役。                原图                            ,http://wx3.sinaimg.cn/large/a782e4ably1gc4tiaxe6lj20p00p0tba.jpg,无,无,2020-02-22 08:11,微博 weibo.com,260,76,32
IvkGPAoQs,#全民战疫#【#社区如何防疫#？ 不要搞错对象】近日，在宁夏固原，一名防疫人员给小区居民的公开信火了！这位名叫卜旭伟的法官说，值守的防疫人员斗争的对象是病毒，而不是小区居民。戳视频↓ 新华视点的微博视频 ,无,"http://f.video.weibocdn.com/0FalgI28lx07B83qA4Hm01041200hhoy0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584956017&ssig=8Ej6xyyjO7&KID=unistore,video",无,2020-02-22 08:00,微博 weibo.com,377,98,51
IvkAfwjFj,#国家卫健委修订新冠肺炎英文名称#【国家卫健委：新型冠状病毒肺炎英文名称修订为“COVID-19”】国家卫生健康委关于修订新型冠状病毒肺炎英文命名事宜的通知国卫医函〔2020〕70号各省、自治区、直辖市人民政府，新疆生产建设兵团，国务院应对新型冠状病毒肺炎疫情联防联控机制成员：现决定将“新型冠状病毒肺炎”英文名称修订为“COVID-19”，与世界卫生组织命名保持一致，中文名称保持不变。国家卫生健康委2020年2月21日                原图                            ,http://wx1.sinaimg.cn/large/a782e4ably1gc4u5dlfv0j20rs0odgni.jpg,无,无,2020-02-22 07:43,微博 weibo.com,59,59,16
Ivkitki8R,#全民战疫# #小朋友用画笔为战疫加油#【纯真童“画”为战“疫”加油！】新冠肺炎疫情牵动着每一个人的心。在广西南宁，有一群热爱绘画的小朋友，用手中的画笔和艺术的语言，表达他们对疫情的关注、对“逆行者”的敬意，为战“疫”加油打气。就像有幅作品里写的那样：“我相信，凝聚每一颗心，万众一心，我们一定赢！”新华网的秒拍视频                                ,无,无,无,2020-02-22 07:00,微博 weibo.com,315,160,25
IvgPW4Qen,#全民战疫# 【抗击疫情睿思这么看：最新版新冠肺炎诊疗方案有何不同？】 《抗击疫情睿思这么看》：最新版新冠肺炎诊疗方案有何不同？ ,无,无,无,2020-02-21 22:11,微博 weibo.com,50,36,6
IvgITidVZ,#全民战疫#【方舱医院vlog：看90后男护士的一天】2月20日16时，在位于武汉市武昌区洪山体育馆的武昌方舱医院，经过南昌大学第二附属医院医护人员的精心护理，又有一批新冠肺炎轻症患者治愈出院。“每天看到有患者出院，我就很开心！虽然辛苦，但是值得。”江西省援助武汉医疗护理队队员用设备记录下了工作的一天。新华网的秒拍视频                                ,无,无,无,2020-02-21 21:54,微博 weibo.com,210,49,25
IvgA15HIL,#全民战疫#【测测你是哪种体质？#养生#】烦躁焦虑、身心疲惫，不仅反映了疫情之下人们的情绪变化，也是人体发出的健康预警！新华网客户端推出“中医防疫宅健康”在线测评平台，为居家人群打造“5分钟测试-9大类体质-1份健康养生报告”专属中医辨识方案，帮助你辨明自身体质，宅在家里也能科学养生！ 原图,http://wx2.sinaimg.cn/large/a782e4ably1gc4c3ylydcj20ku0xitkf.jpg,无,无,2020-02-21 21:32,微博 weibo.com,47,27,23
Ivggv6zPo,#全民战疫#【#湖北回应近期新冠肺炎数据调整# 对相关责任人要查清事实、严肃问责】湖北省新型冠状病毒肺炎疫情防控工作第29场新闻发布会21日在武汉举行。湖北省卫健委副主任涂远超在回答记者提问时说，这些天湖北省发布的新冠肺炎数据的调整，引起了社会高度关注，对数据产生了一定的怀疑。对此，湖北省委书记应勇同志高度重视，明确要求对已确诊的病例不允许核减，已核减的必须全部加回，对相关责任人要查清事实，严肃问责。　　涂远超说，通过采取一系列最果断、最严厉的措施，近期疫情形势总体出现积极变化，报告的病例数确实下降。同时，从2月13日起，按照国家卫生健康委办公厅、国家中医药管理局办公室发布的第五版诊疗方案，湖北省将临床诊断病例全部纳入确诊病例进行统计公布和治疗。2月18日国家卫生健康委办公厅和国家中医药管理局办公室印发《新型冠状病毒肺炎诊疗方案（试行第六版）》，相对第五版的诊疗方案，湖北省原有的临床诊断病例类目被取消。为对接此次诊疗方案调整，2月19日，有的市州组织对前期报告的临床诊断病例按照第六版诊疗方案进行了订正，核减了部分病例。针对此，已于2月20日叫停了这一做法。　　此外，由于湖北省监狱部门目前没有接入传染病疫情网络报告系统，2月20日深夜接到监狱部门手工报卡后，经认真审核确认，截至2月20日24时，监狱部门报告的271例新冠肺炎确诊病例中有51例前期已纳入相关地区统计并公布，其余220例确诊病例和10例疑似病例纳入了2月20日疫情数据进行订正并公布。　　涂远超说，下一步，我们将进一步严肃纪律、严格管理，确保疫情数据公开透明、及时准确。                原图                            ,http://wx4.sinaimg.cn/large/a782e4ably1gc4ay5le6lj20p00p0tba.jpg,无,无,2020-02-21 20:44,微博 weibo.com,89,34,26
