微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
It50mBJDs,【女儿写日记盼医生爸爸胜利回家 日记内容让人泪目】“我的眼泪不由自主地顺着脸颊流了下来……”得知在一线工作的爸爸被感染后，武汉四年级女孩丁韵涵写日记，记录爸爸走过的“抗疫”路↓↓医生丁胜称之前回家想抱抱女儿，怕传染只能作罢，在隔离屋内看到女儿日记泪如雨下，日记内容曝光↓↓武汉一线医生疑感染 女儿写日记盼爸爸胜利回家                                ,无,无,无,2020-02-07 12:23,专业版微博平台,855,65,59
It4YmyGEk,【女子暴力抗拒防疫隔离 挥刀叫嚣：你过来我就砍】2月5日，浙江温州一女子不配合防疫工作，拒绝定点隔离，并扬言持刀威胁↓↓该女子躲进房内拒绝给警方开门，民警破门后，发现女子门后事先准备一个大柜子顶着门，手里高举菜刀，并向民警叫嚣进来就砍。争执中一名辅警手被砍伤，现场视频↓↓女子暴力抗拒防疫隔离 挥刀叫嚣：你过来我就砍                                ,无,无,无,2020-02-07 12:18,专业版微博平台,383,35,212
It4RcqFZv,#美食时刻# 宅在家里的你是吃还是睡？不如......来道养生鲜蔬汤唤醒生活新状态吧！黄小厨noob的微博视频 ,无,"http://f.video.weibocdn.com/00444f0Qlx07AAop0rgI01041200fmVs0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1584953137&ssig=eqB%2FIGt48z&KID=unistore,video",无,2020-02-07 12:01,烹饪教程 · 视频社区,207,101,47
It4IWixLk,【华农：从#穿山甲中分离毒株与新冠毒株相似度达99%#】#穿山甲#2月7日，@华南农业大学 宣布：华南农业大学、岭南现代农业科学与技术广东省实验室教授沈永义、肖立华等科研人员的最新研究表明，#穿山甲为新型冠状病毒潜在中间宿主#。通过对病毒的基因组分析，发现分离的病毒株与目前感染人的毒株序列相似度高达99%。研究结果对本次疫情的源头防控具有重大意义，为野生动物管控的相关政策调整提供了科学依据。澎湃新闻的微博视频                                ,无,无,无,2020-02-07 11:40,专业版微博平台,1295,401,219
It4CJBwdN,【#干部进小区拒戴口罩推搡工作人员#，呼和浩特一干部被降级】2月6日，呼和浩特通报了两起公职人员不配合疫情防控典型案例，多名公职人员被处理。其中一起是一科员进入小区时未戴口罩，并对工作人员推搡，目前该科员已被拘留，并被降级处分。一手video的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/004c11LWlx07AKBbuhBm01041200dHsR0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584953139&ssig=svhQ8iLRU7&KID=unistore,video",无,2020-02-07 11:25,专业版微博平台,1526,84,360
It4tMmPK1,【武汉市政府：对李文亮医生坚守一线抗击疫情表示敬意】7日上午，武汉市政府网站发布公告：武汉中心医院李文亮医生，因感染新型肺炎，经全力抢救无效不幸去世。我们深表哀悼，万分惋惜！对其坚守一线抗击疫情表示敬意，对其家人表示诚挚慰问！ 原图,http://wx2.sinaimg.cn/large/78ed3187ly1gbnno8p55rj20fa0k4myk.jpg,无,无,2020-02-07 11:03,专业版微博平台,1602,196,786
It4sm1ave,【务必戴好口罩！#医生解释买菜15秒被感染#：空气不畅病毒浓度大】浙江公布的多起被感染案例中，一男子不戴口罩出门买菜，仅和感染者接触15秒就被感染。树兰医院感染科副主任盛国平医生表示，这是因空气中病毒浓度大，不用15秒也会被感染，这并不在于时间长短，建议市民尽量少出门。一手video的秒拍视频                                ,无,无,无,2020-02-07 10:59,专业版微博平台,561,136,128
It4k9amXO,【抗病毒药物#瑞德西韦临床试验在金银潭医院启动#】2月6日晚，抗病毒药物瑞德西韦临床试验已在武汉金银潭医院启动。据瑞德西韦临床试验项目负责人、中日友好医院副院长曹彬教授介绍，总计拟入组761例患者，采用随机、双盲、安慰剂对照方法展开。首位受药的是一位68岁的男性重症患者。戳视频↓ 新华视点的微博视频                                ,无,无,无,2020-02-07 10:39,专业版微博平台,1506,141,231
It4fzfof8,#新型冠状病毒肺炎最新情况#  【财政部：#各级财政安排疫情防控资金共667.4亿元#】财政部副部长余蔚平：截至昨天下午17时，各级财政共安排疫情防控资金是667.4亿元，实际支出284.8亿元。其中，中央财政共安排170.9亿元。人民日报的微博视频 ,无,"http://f.video.weibocdn.com/004xVVq0lx07ALfXZLKo010412004Irk0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584953141&ssig=UTNY9T1pzO&KID=unistore,video",无,2020-02-07 10:28,专业版微博平台,254,18,75
It4cLajTB,【上海市人大常委会表决通过决定：#上海隐瞒疫情列入征信黑名单#】2月7日上午，上海市十五届人大常委会第十七次会议表决通过《上海市人大常委会关于全力做好当前新型冠状病毒感染肺炎疫情防控工作的决定》，《决定》明确，上海市疫情防控工作遵循依法依规、科学防治、精准施策、有序规范、联防联控、群防群治的原则。《决定》对单位和个人违反法律法规和《决定》的各类法律责任作了规定，明确了个人有隐瞒病史、重点地区旅行史、与患者或疑似患者接触史、逃避隔离医学观察等行为，除依法严格追究相关法律责任外，有关部门还可以将其失信信息依法归集到上海市公共信用信息平台，并采取惩戒措施。（澎湃）                原图                            ,http://wx2.sinaimg.cn/large/78ed3187ly1gbnmgmc6lfj20j60j6gmg.jpg,无,无,2020-02-07 10:21,专业版微博平台,491,60,118
It47nfEhx,【雇佣湖北籍员工不上报 #老板把湖北籍员工扔车站被拘#】1月14日，扬州一老板石某雇佣湖北籍员工何某干活，因人手紧张，他向社区隐瞒了相关事实。眼瞅疫情防控越来越严，石某担心受罚，就开车把何某丢在了汽车站，何某不敢回湖北，无处可去便报警，目前，石某已被拘留和调查。何某被送往指定地点隔离。荔直播的秒拍视频                                ,无,无,无,2020-02-07 10:08,专业版微博平台,989,34,110
It3ZpbX6D,【合肥女子#全身喷酒精消杀后做饭突发爆燃#】2月5日，合肥市民王女士用酒精喷雾消杀后，进厨房做晚饭，不料酒精发生爆燃。据了解，当天下午，王女士穿着化纤居家服，喷完酒精后不到2分钟，走进厨房看菜烧的怎么样。“轰”的一声，挥发的酒精突然爆燃↓↓目前脸部、手部等暴露部位创面偏深↓↓合肥女子全身喷酒精消杀后 做饭突发爆燃                                ,无,无,无,2020-02-07 09:48,专业版微博平台,4343,622,636
It3SlztE6,#新型冠状病毒肺炎最新情况# 【#广东新增确诊病例74例#死亡1例！#广东累计确诊人数破千#！】截至2月6日24时，全省累计报告新型冠状病毒感染的肺炎确诊病例1018例。6日当天全省新增确诊病例74例。新增确诊病例中，广州市29例、深圳市20例、佛山市7例、东莞市6例、惠州市4例、中山市2例、汕头市2例、江门市2例、肇庆市1例、河源市1例。新增死亡病例1例，为肇庆市1例。另有疑似病例170例。有3522名密切接触者正在接受医学观察。                原图                            ,http://wx3.sinaimg.cn/large/78ed3187ly1gbnl0anigcj20ht1aswhp.jpg,无,无,2020-02-07 09:31,专业版微博平台,189,31,54
It3N2qkEG,"【#新型冠状病毒肺炎最新情况#  湖北新增2447例 重庆新增11例 天津新增10例 上海新增12例 河北新增14例 山东新增32例 广西新增4例 吉林新增6例 四川新增23例 安徽新增74例 河南新增63例 江苏新增35例 黑龙江新增50例 贵州新增6例 宁夏新增3例 浙江新增52例 湖南新增61例 江西新增61例】 #湖北新增2447例累计超两万# 2020年2月6日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2447例，其中：武汉市1501例、孝感市255例、黄冈市90例、荆州市84例、随州市81例、黄石市69例、襄阳市51例、鄂州市48例、宜昌市47例、荆门市45例、咸宁市44例、十堰市42例、仙桃市42例、天门市25例、恩施州13例、潜江市10例。全省新增死亡69例，其中：武汉市64例、襄阳市1例、宜昌市1例、黄冈市3例。新增出院184例，其中：武汉市103例、黄石市6例、十堰市10例、襄阳市19例、宜昌市2例、荆州市4例、荆门市3例、鄂州市1例、孝感市16例、黄冈市6例、咸宁市3例、仙桃市11例。#重庆新增11例累计411例# 2020年2月6日12—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例11例，新增重型病例2例，重型病例转危重型病例5例，新增出院病例9例。新增确诊病例中，万州区3例、渝中区1例、江北区1例、綦江区1例、大足区1例、潼南区3例、忠县1例；新增重型病例中，忠县1例、奉节县1例。#天津新增10例累计79例# 2月6日0—24时，天津市新增10例新型冠状病毒感染的肺炎确诊病例，累计确诊病例79例。#上海新增12例累计269例# 上海市卫健委今早（2月7日）通报：2020年2月6日12—24时，上海市排除新型冠状病毒感染的肺炎疑似病例97例；新增确诊病例12例，其中3例为外地来沪人员，9例为本市常住人口。截至2月6日24时，上海市已累计排除疑似病例773例，发现确诊病例269例。#河北新增14例累计171例# 2020年2月6日0—24时，河北省报告新型冠状病毒感染的肺炎新增确诊病例14例，其中，邯郸市4例、沧州市2例、唐山市2例、秦皇岛市2例、张家口市1例、承德市1例、廊坊市1例、保定市1例。新增治愈出院病例9例，其中，廊坊市3例、沧州市2例、邯郸市2例、石家庄市1例、张家口市1例。新增疑似病例44例，其中，石家庄市15例、唐山市11例、沧州市4例、张家口市4例、保定市3例、邯郸市3例、邢台市2例、衡水市1例、秦皇岛市1例。#山东新增32例累计379例# 2020年2月6日12—24时，山东省报告新型冠状病毒感染的肺炎新增确诊病例32例，累计确诊病例379例(含重症病例22例，危重症病例6例，出院31例，无死亡病例);新增疑似病例35例，现有疑似病例96例。截至目前，追踪到密切接触者12007人，已解除医学观察6474人，诊断为疑似或确诊190例，尚有5343人正在接受医学观察。#广西新增4例累计172例# 2月6日0-24时，我区共新增新型冠状病毒感染的肺炎确诊病例4例，其中南宁市1例、桂林市1例、百色市1例、来宾市1例。#吉林新增6例累计65例# #吉林报告首例死亡病例# 2月6日0-24时，吉林省新增确诊病例6例，由疑似病例转为确诊病例4例，在密切接触者中主动开展核酸检测筛查出2例，其中长春市3例，延边州1例，四平市1例，通化市1例。治愈出院2例（吉林市1例，公主岭市1例）。#四川新增23例累计344例# 2月6日0-24时，我省新型冠状病毒肺炎新增确诊病例23例，新增治愈出院病例10例，无新增死亡病例。新增确诊病例中，成都市5例、甘孜州5例、广安市3例、达州市3例、泸州市1例、绵阳市1例、内江市1例、乐山市1例、南充市1例、宜宾市1例、巴中市1例。#安徽新增74例累计665例# 2020年2月6日0-24时，安徽省报告新增确诊病例74例，新增疑似病例78例，新增治愈出院11例。新增确诊病例中，合肥11例、淮北5例、亳州6例、宿州2例、蚌埠24例、阜阳10例、淮南2例、六安5例、芜湖1例、铜陵2例、安庆6例，均病情平稳。#河南新增63例累计914例#2020年2月6日0-24时，河南省新增新型冠状病毒感染的肺炎确诊病例63例，新增出院病例14例，新增死亡病例1例。新增确诊病例中，郑州市10例、开封市2例（含兰考县1例）、洛阳市3例、平顶山市5例、安阳市3例、鹤壁市1例、焦作市1例、许昌市2例、南阳市7例（含邓州市1例）、商丘市7例（含永城市1例）、信阳市12例（含固始县3例）、周口市1例、驻马店市8例（含新蔡县1例）、济源示范区1例。#江苏新增35例累计408例# 2020年2月6日0-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例35例。其中，轻型病例11例，普通型病例23例，危重型病例1例。新增出院病例12例。新增确诊病例中，南京市5例、无锡市3例、徐州市4例、常州市2例、苏州市9例、南通市2例、连云港市2例、淮安市3例、扬州市2例、镇江市1例、泰州市1例、宿迁市1例。其中，年龄最大的75岁，最小的9岁。男性20人，女性15人。所有病例均已在定点医院救治。#黑龙江新增50例累计277例#2020年2月6日0-24时，黑龙江省报告新型冠状病毒感染的肺炎新增确诊病例50例。新增重症病例5例。新增出院病例1例。新增疑似病例88例。截至2月6日24时,黑龙江省累计报告新型冠状病毒感染的肺炎确诊病例277例，其中：哈尔滨市94例、绥化市39例、双鸭山市36例、鸡西市29例、齐齐哈尔市27例、佳木斯市13例、大庆市13例、牡丹江11例、七台河10例、鹤岗市2例、大兴安岭地区2例、黑河市1例。#贵州新增6例累计77例#2020年2月6日12—24时，贵州省新型冠状病毒感染的肺炎新增确诊病例6例,新增治愈出院病例0例。其中：新增确诊病例中，贵阳市3例，遵义市1例，安顺市1例，黔南州1例。#宁夏新增3例累计43例# 2020年2月6日0-24时，全区报告新增确诊病例3例；新增疑似病例6例。#浙江新增52例累计确诊病例破千# 2020年2月6日0-24时，浙江省报告新型冠状病毒感染的肺炎新增确诊病例52例，新增出院病例17例。其中：新增确诊病例中，杭州市5例、宁波市10例、温州市25例、嘉兴市5例、绍兴市1例、金华市1例、台州市5例；新增出院病例中，杭州市1例、宁波市3例、温州市8例、嘉兴市1例、金华市1例、舟山市1例、丽水市2例。#湖南新增61例累计772例#2020年2月6日0-24时，湖南省报告新型冠状病毒感染的肺炎新增确诊病例61例，新增重症病例2例，新增死亡病例0例，新增出院病例35例。其中:新增确诊病例中，长沙市11例、株洲市5例、湘潭市1例、邵阳市9例、岳阳市14例、常德市2例、张家界市2例、益阳市2例、郴州市4例、永州市6例、怀化市2例、娄底市2例、湘西自治州1例。#江西新增61例累计661例# 2020年2月6日0-24时，江西省报告新型冠状病毒感染的肺炎新增确诊病例61例，新增治愈出院病例8例。新增确诊病例中，南昌市13例、抚州市10例、新余市9例、宜春市8例、上饶市8例、赣州市7例、九江市3例、萍乡市1例、鹰潭市1例、吉安市1例。新增治愈出院病例中，南昌市4例、抚州市2例、九江市1例、宜春市1例。                原图                            ",http://wx2.sinaimg.cn/large/78ed3187ly1gbnkmobp16j20u01hl1kx.jpg,无,无,2020-02-07 09:18,专业版微博平台,367,43,134
It3Fr7SIe,#新型冠状病毒肺炎最新情况#【#钻石公主号邮轮新增41例新冠肺炎# 】#日本邮轮新增41人确诊# 日本厚生劳动省7日上午确认，“钻石公主号”邮轮上再确认41人感染新冠肺炎。截至目前，船上已确诊61人感染者。目前，#日本累计确诊病例86例#。 原图,http://wx2.sinaimg.cn/large/78ed3187ly1gbnk36o3a7j20ku0kutba.jpg,无,无,2020-02-07 08:59,专业版微博平台,308,29,111
It3u8bCKw,【华南农业大学发现#穿山甲为新型冠状病毒潜在中间宿主#】2月7日凌晨1时许，华南农业大学在其官方微信宣布：华南农业大学、岭南现代农业科学与技术广东省实验室沈永义教授、肖立华教授等科研人员联合中国人民解放军军事科学院军事医学研究院杨瑞馥研究员及广州动物园科研部陈武高级兽医师开展的最新研究表明，穿山甲为新型冠状病毒潜在中间宿主。 这一最新发现将对新型冠状病毒的源头防控具有重大意义。华南农业大学发现穿山甲为新冠病毒潜在中间宿主            [组图共2张]    原图                            ,"http://ww2.sinaimg.cn/large/78ed3187ly1gbnja7iey4j20c803pwep.jpg,http://ww2.sinaimg.cn/large/78ed3187ly1gbnja7lwrtj20c807wdg5.jpg",无,无,2020-02-07 08:31,专业版微博平台,24704,682,1155
It3qyxG9I,#黑龙江黑河3.8级地震# 中国地震台网正式测定：02月07日08时12分在黑龙江黑河市嫩江县（北纬48.74度，东经125.25度）发生3.8级地震，震源深度14千米。（ @中国地震台网 ） 原图,http://wx2.sinaimg.cn/large/78ed3187ly1gbnj1298flj20j60ee75j.jpg,无,无,2020-02-07 08:22,专业版微博平台,2432,128,482
It3mgDj69,"#新型冠状病毒肺炎最新情况# 【#全国新增确诊病例3143例# #全国累计确诊31161例#】2月6日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例3143例（湖北2447例），新增治愈出院病例387例（湖北184例），当日解除医学观察的密切接触者26762人。新增重症病例962例（湖北918例），新增死亡病例73例（湖北省69例,吉林省、河南省、广东省、海南省各1例），新增疑似病例4833例（湖北2622例）。截至2月6日24时，31个省（自治区、直辖市）和新疆生产建设兵团累计报告确诊病例31161例，累计治愈出院1540例，现有确诊病例28985例（其中重症病例4821例），累计死亡病例636例，现有疑似病例26359例。累计追踪到密切接触者314028人，尚在医学观察的密切接触者186045人。累计收到港澳台地区通报确诊病例50例：香港特别行政区24例（死亡1例），澳门特别行政区10例（治愈出院1例），台湾地区16例（治愈出院1例）。                原图                            ",http://wx2.sinaimg.cn/large/78ed3187ly1gbniq2k3hbj20ku0kutba.jpg,无,无,2020-02-07 08:12,专业版微博平台,264,29,71
It3jo8ko2,#李文亮去世#【新冠肺炎“吹哨人”李文亮去世 曾说身体恢复还上一线】#李文亮说身体恢复还上一线#李文亮医生于2月7日凌晨2点58分，经抢救无效去世。李文亮此前曾在微信群发布关于华南海鲜市场疫情的信息，之后因“在互联网发布不实言论”被辖区派出所训诫。2月1日，李文亮在社交平台上公布了其确诊新型冠状病毒肺炎的消息。青蜂侠Bee的微博视频                                ,无,无,无,2020-02-07 08:05,专业版微博平台,6613,844,1307
It3b9fYYZ,【6岁女孩独自在家隔离？妈妈:她爸被隔离 我在家】“你在里面要乖乖的听话，不要哭听见没？”近日，武汉一名6岁女孩“独自在屋里被隔离”的消息引发关注。视频中，女孩辰辰戴着口罩坐在家里床边哭泣↓↓据女孩母亲介绍母女分别在房间隔离已6天没接触，孩子每天都在哭。最新情况曝光↓↓6岁女孩独自在家隔离？妈妈:她爸被隔离 我在家                                ,无,无,无,2020-02-07 07:44,专业版微博平台,2500,169,365
It32WmTAQ,#新型冠状病毒肺炎最新情况# 【#重庆新增11例新型肺炎#，#重庆累计确诊411例#】2020年2月6日12—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例11例，新增重型病例2例，重型病例转危重型病例5例，新增出院病例9例。新增确诊病例中，万州区3例、渝中区1例、江北区1例、綦江区1例、大足区1例、潼南区3例、忠县1例；新增重型病例中，忠县1例、奉节县1例；重型病例转危重型病例中，万州区2例、綦江区1例、云阳县1例、奉节县1例；新增出院病例中，大渡口区1例、渝北区2例、长寿区2例、开州区2例、城口县1例、云阳县1例。截至2月6日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例411例；现有重型病例29例，危重型病例16例，死亡病例2例，出院病例24例。累计追踪到密切接触者13066人，已解除医学观察5627人，尚有7439人正在接受医学观察。                原图                            ,http://wx4.sinaimg.cn/large/78ed3187ly1gbnhcio6fzj20ku0kutba.jpg,无,无,2020-02-07 07:24,专业版微博平台,118,10,28
It2Vqrbvh,#新型冠状病毒肺炎最新情况# 【#湖北新增2447例新型肺炎#，#湖北累计确诊超过两万#】2020年2月6日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2447例，其中：武汉市1501例、孝感市255例、黄冈市90例、荆州市84例、随州市81例、黄石市69例、襄阳市51例、鄂州市48例、宜昌市47例、荆门市45例、咸宁市44例、十堰市42例、仙桃市42例、天门市25例、恩施州13例、潜江市10例。全省新增死亡69例，其中：武汉市64例、襄阳市1例、宜昌市1例、黄冈市3例。新增出院184例，其中：武汉市103例、黄石市6例、十堰市10例、襄阳市19例、宜昌市2例、荆州市4例、荆门市3例、鄂州市1例、孝感市16例、黄冈市6例、咸宁市3例、仙桃市11例。截至2020年2月6日24时，湖北省累计报告新型冠状病毒感染的肺炎病例22112例，其中：武汉市11618例、孝感市2141例、黄冈市1897例、随州市915例、荆州市885例、襄阳市838例、黄石市635例、宜昌市610例、荆门市553例、鄂州市471例、咸宁市443例、十堰市395例、仙桃市307例、天门市163例、恩施州157例、潜江市74例、神农架林区10例。已治愈出院817例。死亡618例，其中：武汉市478例、黄石市2例、襄阳市3例、宜昌市7例、荆州市10例、荆门市17例、鄂州市18例、孝感市25例、黄冈市32例、咸宁市1例、随州市9例、仙桃市5例、天门市10例、潜江市1例。目前仍在院治疗15804例，其中：重症3161例、危重症841例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者101599人，尚在接受医学观察64057人。（人民日报）                原图                            ,http://wx4.sinaimg.cn/large/78ed3187ly1gbngt95rq7j20ku0kutba.jpg,无,无,2020-02-07 07:05,专业版微博平台,226,23,84
It2UqDBUe,【#李文亮去世#】@武汉中心医院 眼科医生李文亮，在抗击新型冠状病毒感染的肺炎疫情工作中不幸感染，经全力抢救无效，于2020年2月7日凌晨2点58分去世，对此我们深表痛惜和哀悼。 原图,http://wx3.sinaimg.cn/large/78ed3187ly1gbngqp47tij20c80fpwfi.jpg,无,无,2020-02-07 07:03,专业版微博平台,2031,368,954
It2S9qs5Z,#早鸟分享#【新冠状病毒谣言排行榜】新冠病毒会通过下水道传播？84 消毒液不能和洁厕灵一起用？中央空调会传染病毒？喝高度酒能抵抗新冠病毒？鞋要与居室隔离，不要放在家里？下面来告诉你哪些是谣言，哪些是真相，哪些还尚无定论。不信谣传谣，转发科普！ [组图共9张]原图,"http://ww2.sinaimg.cn/large/78ed3187ly1gbngku5sofj20rs0rsdiw.jpg,http://ww3.sinaimg.cn/large/78ed3187ly1gbngkub9rhj20rs0rsdib.jpg,http://ww3.sinaimg.cn/large/78ed3187ly1gbngkufa9rj20rs0rsq5a.jpg,http://ww2.sinaimg.cn/large/78ed3187ly1gbngkuibflj20rs0rsgnp.jpg,http://ww3.sinaimg.cn/large/78ed3187ly1gbngkulqztj20rr0rs40w.jpg,http://ww4.sinaimg.cn/large/78ed3187ly1gbngkupes3j20rt0rsdih.jpg,http://ww3.sinaimg.cn/large/78ed3187ly1gbngkuvw08j20rs0rsaci.jpg,http://ww4.sinaimg.cn/large/78ed3187ly1gbngkuz7oej20rr0rswgb.jpg,http://ww3.sinaimg.cn/large/78ed3187ly1gbngkv2crej20rs0rs76a.jpg",无,无,2020-02-07 06:57,专业版微博平台,234,114,56
It2hD5SPi,【武汉卫健委：向李文亮医生表示沉痛哀悼】7日，武汉卫健委在官网发布公告：武汉市中心医院眼科医生李文亮在抗击新型冠状病毒感染的肺炎疫情中不幸感染，因病情恶化，经抢救无效，于2020年2月7日凌晨2点58分去世。我委特向李文亮医生表示沉痛哀悼并向其家属表示深切慰问！ 原图,http://wx3.sinaimg.cn/large/78ed3187ly1gbndywknt7j20fa05bq36.jpg,无,无,2020-02-07 05:27,iPhone XR,5437,390,1456
It0igd2ZG,【李文亮病危仍在ICU抢救】2月6日，据《中国新闻周刊》核实，武汉市中心医院眼科医生李文亮病危仍在ICU抢救。此前，他因在微信群发出警示“华南水果海鲜市场确诊了7例SARS”而遭到公安部门的训诫。 《中国新闻周刊》于2月6日21时24分第一次打通武汉市中心医院重症监护室电话时，对方说正在抢救，直到23时56分最后一次致电，仍在抢救中。武汉协和医院一名医生表示，李文亮是于2月6日21时30分左右停止心跳 ，但用上了ECMO（人工膜肺）进行抢救。@中国新闻周刊                原图                            ,http://wx1.sinaimg.cn/large/78ed3187ly1gbn56p3wtij20hs0nota8.jpg,无,无,2020-02-07 00:23,无,36747,3534,7698
IsZO1iT99,#深夜大明白#【这套核心挑战，你能坚持下来吗？】因疫情缘故，大家都宅在家里，但躺久了还是应该活动活动。今日主题：《核心挑战》，让你在家也能锻炼核心肌群，瘦腰腹，练出马甲线！提醒：视频中教练的动作，结合自身情况，量力而行。人民体育的微博视频 ,无,"http://f.video.weibocdn.com/0020bdaalx07AJZIYWEg01041202tvLj0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1584953173&ssig=Wkiyge6O87&KID=unistore,video",无,2020-02-06 23:09,运动教学 · 视频社区,1048,364,181
IsZAf5eKS,【感动！抗疫期间一只#被遗弃宠物狗获救后作揖感谢#】“由于个人原因，已无力饲养”，2月6日下午，在大连市华南骏腾名苑小区附近，一只比熊宠物狗被拴在路边树桩上，主人留下一张纸条上面写着上述文字，旅顺小动保志愿者接到求助后前往救助，这只比熊面对志愿者连连作揖表达“感谢”。39度视频的秒拍视频                                ,无,无,无,2020-02-06 22:35,专业版微博平台,4150,349,598
IsZqcuwRv,【#海外明星艺人为武汉加油盘点# 疫情面前不分国界】 新型冠状病毒的爆发和蔓延牵动着每一位国人的心，而在大洋彼岸，许多艺人和明星也纷纷为中国加油。日本艺人矢野浩二以个人名义为武汉捐献13万个口罩，NBA球星克莱·汤普森承诺将通过家庭基金施以援手，水果姐凯蒂·佩里和泰国艺人Lisa也通过录制视频的方式给中国人民打气。相信在全世界人民的共同努力下，这场疫情终将被战胜！沸点国际的秒拍视频                                ,无,无,无,2020-02-06 22:10,专业版微博平台,1939,71,127
IsZjzsVeD,【最新消息：#匈牙利辱华运动员遭禁赛一年#】当地时间5日，匈牙利滑冰协会通过官方网站发布声明，对其短道速滑国家队选手布尔扬-乔巴处以禁赛一年的处罚。去年12月，匈牙利短道队队员布尔扬-乔巴在来华参赛过程中，因等待边检心生不满，在社交媒体上发表不当言论，事后他曾发道歉信就此事道歉。 原图,http://wx2.sinaimg.cn/large/78ed3187ly1gbn0veyn18j20j60f0jrq.jpg,无,无,2020-02-06 21:54,专业版微博平台,530,16,102
IsZbO3LfT,【#武汉开展全民体温监测#：上门排查与自查自报相结合】据@武汉发布，武汉市即日起将开展全民体温监测工作。每日每户每人监测一次并电话、微信报告，体温异常者由工作人员上门检查。发热或相关症状人员，由社区组织其及时到社区卫生服务中心诊断筛查，根据诊断情况分类集中收治或隔离医学观察。如遇不配合排查工作的市民，必要时可由公安机关依法采取强制措施。#新型冠状病毒肺炎最新情况#                原图                            ,http://wx2.sinaimg.cn/large/78ed3187ly1gbn0bi7vdrj20ku0kutba.jpg,无,无,2020-02-06 21:35,专业版微博平台,1182,49,116
IsZ7JrFPu,【现场！#大理公布扣留口罩处理结果#：已兑付补偿款99.03万元 卫健局局长被免职】2月6日晚7点 “大理市关于暂扣口罩一事的情况通报” 举行第二场新闻发布会。大理市人民政府市长杜淑敢向社会公众公开道歉，并通报应急征用口罩退回的进展情况。燃新闻的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/0048NHvVlx07AKoevxQQ01041200mPvA0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584953177&ssig=4VJSiKQMvk&KID=unistore,video",无,2020-02-06 21:25,专业版微博平台,1983,190,816
IsZ21sUTO,【#中日友好医院辟谣#：#瑞德西韦临床试验结果未出#】据中国青年报，针对互联网上流传的抗病毒药物瑞德西韦在武汉“显效”的传闻，正在武汉负责该药物临床试验的中日友好医院副院长曹彬教授今晚对中国青年报·中国青年网记者表示，这一说法不实。“临床研究今天才开始，怎么可能知道结果？”他强调，科学研究需要时间。（中国青年报）#新型冠状病毒肺炎最新情况# 中日友好医院辟谣：瑞德西韦临床试验结果未出                原图                            ,http://wx1.sinaimg.cn/large/78ed3187ly1gbmzmfticsj20fa087wek.jpg,无,无,2020-02-06 21:11,专业版微博平台,263,39,57
IsYUkeAjv,【#新型冠状病毒肺炎最新情况# #钟南山谈抗病毒特效药#】针对最近热议的抗病毒“特效药”，钟南山昨天表示，临床试验可以加快绿色通道，但必须走程序。“很多实验室找到一个苗头，就希望马上完全进入临床，这个要小心，伦理审查一定要通过。临床医生还是要按临床的规矩来做。”央视新闻的微博视频 ,无,"http://f.video.weibocdn.com/0019bxH9lx07AKkztNhm01041200aGwG0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1d826f6f1a11607b0eef762fee9b15cd&Expires=1584953179&ssig=0szRDpz0ME&KID=unistore,video",无,2020-02-06 20:52,专业版微博平台,1058,90,122
IsYLydkxe,【#滴滴回应网约车司机确诊新冠肺炎#：会暂停帐户，配合相关部门查找乘客】#郑州网约车司机确诊新冠肺炎#河南漯河市卫健委发布疫情情况，全市新增2例确诊病例，其中1人为郑州市的滴滴司机，但未公布具体车牌号。漯河市卫健委工作人员表示，正在追踪此事。滴滴官方客服称，会暂停司机账户，核实乘客，配合相关部门工作。@一手Video 一手video的秒拍视频                                ,无,无,无,2020-02-06 20:30,专业版微博平台,195,18,46
