微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IvfQWngWF,"【#防疫期间6人躲宾馆赌博# #赌博暗语被民警破解#】20日，安徽芜湖繁昌县公安局通报一起""无视疫情聚众赌博""事件。民警获悉辖区一宾馆内有人聚众赌博，赶到现场后发现房门紧闭。民警敲门时，屋内传来暗语“天王盖地虎”，民警答“宝塔镇河妖”后，门居然开了。有料的秒拍视频 ",无,"http://miaopai.video.weibocdn.com/iby0kw87lx07B6G1lwFa01041200csmQ0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006218&ssig=BobUZTMn8b&KID=unistore,video",无,2020-02-21 19:41,微博 weibo.com,116,15,35
IveLPdEJ7,【#湖北已经核减病例必须全部加回#】湖北省委书记应勇同志明确要求，对已确诊的病例不允许核减，已经核减的必须全部加回，对相关的责任人要查清事实，严肃问责。人民日报的微博视频 ,无,"http://f.video.weibocdn.com/Eu1fIBT5lx07B80C5qSk0104120044EI0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006219&ssig=UCiOmnlrKd&KID=unistore,video",无,2020-02-21 16:55,微博 weibo.com,170,26,57
IveCh3TZu,【浙江一#狱警隐瞒去武汉行程致34人确诊#】浙江十里丰监狱一位民警罗某在1月14日到19日期间去武汉探亲，从武汉返回后，一直上班到1月25日，其在1月29日被确诊为新冠肺炎。虽然在专家的指导下，监狱已经开展消杀隔离等工作，但因民警上班时间长，接触者多，造成了多名罪犯感染。凤凰网视频的微博视频 ,无,"http://f.video.weibocdn.com/LCV87Pv9lx07B7Yh80QU010412009opU0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006219&ssig=G931TU7656&KID=unistore,video",无,2020-02-21 16:32,微博 weibo.com,212,30,56
IvdyRsGeU,【确诊230例！#武汉女子监狱监狱长被免职#】 2月21日，记者从湖北省监狱管理局获悉，湖北省监狱系统共有新冠肺炎确诊病例271例，其中湖北省武汉女子监狱确诊230例，均为输入型病例；监狱长因防控工作不力被免职。湖北监狱系统确诊新冠肺炎病例271例 武汉女子监狱监狱长被免 原图,http://wx2.sinaimg.cn/large/76c4df26gy1gc3z7wr0joj20c807waaq.jpg,无,无,2020-02-21 13:51,微博 weibo.com,533,40,106
Ivda2vsyu,#湖北新增确诊订正为631例#【#湖北订正新冠肺炎疫情数据#：#湖北新纳入220例确诊10例疑似#】湖北昨日新增确诊病例数由411例订正为631例，累计确诊数由62442例订正为62662例。增加了监狱部门报告的确诊病例。湖北订正疫情数据：全省新增确诊病例数由411例订正为631例 ,无,无,无,2020-02-21 12:50,微博 weibo.com,1378,40,128
IvcjajD5M,【#山东任城监狱干警和服刑人员感染细节曝光#】山东通报任城监狱干警及服刑人员感染细节：一值班干警12日因咳嗽就诊被隔离，同日一备勤干警确诊；两名干警被隔离收治后，即对任城监狱干警职工、服刑人员及密切接触者全面排查。山东任城监狱爆发新冠肺炎疫情 感染细节曝光 ,无,无,无,2020-02-21 10:39,微博 weibo.com,164,141,61
IvcbU06zt,【因监狱疫情防控不力 #山东省司法厅长被免#】因任城监狱疫情防控不力，经省委研究决定，免去解维俊同志的省司法厅党委书记、厅长，省监狱管理局党委书记、第一政委职务；王玉君同志任省司法厅党委书记，省监狱管理局第一政委，提名为省司法厅厅长人选。因监狱疫情防控不力 山东省司法厅长、监狱管理局党委书记被免职 ,无,无,无,2020-02-21 10:21,微博 weibo.com,114,31,45
Ivc8006e2,【#山东确诊新增病例202例#，一#监狱增加200例#】2月20日，山东省全省报告新增确诊病例202例，其中任城监狱200例。山东报告新增病例202例 其中任城监狱200例 ,无,无,无,2020-02-21 10:12,微博 weibo.com,291,256,100
IvbTzecHE,【#浙江一监狱新增确诊27例#】 2月20日0-24时，浙江省报告新型冠状病毒肺炎新增确诊病例28例，新增死亡病例1例，新增出院病例38例。 新增确诊病例中，宁波市1例、省十里丰监狱27例。浙江新增新冠肺炎确诊病例28例 其中省十里丰监狱27例 原图,http://wx2.sinaimg.cn/large/76c4df26ly1gc3ruaoswmj20c807ugmc.jpg,无,无,2020-02-21 09:36,微博 weibo.com,31,11,26
IvbMCokNi,【#全国新增889例新冠肺炎#，#全国累计确诊新冠肺炎75465例#】2月20日0—24时，全国报告新增确诊病例889例，新增死亡病例118例，新增疑似病例1614例，累计确诊病例75465例，治愈出院病例18264例，死亡2236例；当日新增治愈出院病例2109例，解除医学观察的密切接触者28804人，重症病例减少231例。全国新增新冠肺炎889例 累计75465例                                ,无,无,无,2020-02-21 09:19,微博 weibo.com,18,6,8
IvbEWmgXs,【#湖北新增411例新冠肺炎#，#湖北累计报告新冠肺炎62442例#】2020年2月20日0—24时，湖北省新增新冠肺炎病例411例，全省新增死亡115例；累计报告病例62442例，累计死亡2144例；累计追踪密切接触者225696人，尚在接受医学观察63126人。2月20日湖北新增确诊病例411例，新增病亡115例 ,无,无,无,2020-02-21 09:00,微博 weibo.com,22,4,8
Iv7b2ul0g,【#女子2次检测阴性出院后又确诊#，湖南卫健部门回应：不存在工作失察问题】近日，有媒体报道湖南常德一女子2次检测阴性出院后又确诊的消息后。对此，湖南省卫健委有关负责人回应，委托省级驻点专家组和常德市医疗救治专家组调查确认，患者先后进行了4次核酸检测，直至第二次住院第4次检测结果才为阳性，常德市第二人民医院相关工作人员在诊疗过程中严格执行国家关于新冠肺炎的诊疗方案，不存在降低标准或工作失察等问题。女子核酸阴性出院后又确诊 湖南省卫健委：不存在工作失察                                ,无,无,无,2020-02-20 21:36,微博 weibo.com,48,11,19
Iv5Wmm8tm,【四川火锅协会#倡议援汉医护免费吃一年火锅#】2月17日，四川省火锅协会倡议全体会员，为出征武汉的四川医务人员免费提供一年的火锅。据新华社，有60家火锅品牌共400多家分店响应，目前参加的企业还在增加。@澎湃新闻 澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/0035Oi0Rgx07B6jGQ3eg01041200jKBV0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585006222&ssig=3JhuolCn6D&KID=unistore,video",无,2020-02-20 18:27,专业版微博,248,42,45
Iv5cPfYvX,【中央指导组：#疫情是建国以来的一场非常战役# 前所未有】#关注新冠肺炎#国务院新闻办20日在武汉举行新闻发布会。中央指导组成员、国务院副秘书长丁向阳介绍，这场突如其来的疫情是建国以来的一场非常战役，病毒来势之汹、疫情传播之烈、范围扩散之广、全社会所面临的挑战之大，堪称前所未有。他表示，中央派指导组前来，是告诉大家武汉不是孤岛、不是孤军作战。中央指导组：疫情是建国以来的一场非常战役 前所未有                                ,无,无,无,2020-02-20 16:34,微博 weibo.com,173,18,30
Iv3ragzyM,【中方紧急向日本捐赠一批新冠肺炎核酸检测试剂盒】中国驻日本使馆：得知日方新冠病毒核酸检测试剂不足后，经过多方协调，紧急向日本捐赠一批新冠病毒核酸检测试剂盒；病毒没有国界之分，需要国际社会共同应对。此前2月17日，日本第五趟包机飞抵武汉，送来日本各界捐赠的各种物资，包括5220副护目镜和5000件防护服等。日本驻华大使馆还发了详细清单，继山川异域，风月同天后，又出“同舟渡海，中流遇风，救患若一，所忧同也。” 中方紧急向日本捐赠一批新冠肺炎核酸检测试剂盒            [组图共2张]    原图                            ,"http://ww2.sinaimg.cn/large/76c4df26ly1gc2qg9yb8rj20u029gn9u.jpg,http://ww4.sinaimg.cn/large/76c4df26ly1gc2qgnfk2vj20s70gu191.jpg",无,无,2020-02-20 12:04,微博 weibo.com,312,35,75
Iv3a6Fa8T,【#孙小果被执行死刑# 】遵照最高人民法院下达的执行死刑命令，云南省昆明市中级人民法院20日对罪犯孙小果执行死刑。此前其因强奸4名少女等，数罪并罚1998年获死刑，在其母运作下又出狱。 孙小果被执行死刑 原图,http://wx4.sinaimg.cn/large/76c4df26ly1gc2p9kch95j20u00gvtam.jpg,无,无,2020-02-20 11:22,微博 weibo.com,115615,1093,5553
Iv2FqyRRO,【全国新增新冠肺炎394例 春节以来最低】#新冠肺炎最新动态# 2月19日0—24时，全国报告新增确诊病例394例，新增死亡病例114例，新增疑似病例1277例。当日新增治愈出院病例1779例，解除医学观察的密切接触者25318人，重症病例减少113例。截至2月19日24时，现有确诊病例56303例（其中重症病例11864例），累计治愈出院病例16155例，累计死亡病例2118例，累计报告确诊病例74576例（江西、河南、云南省各核减1例），现有疑似病例4922例。累计追踪到密切接触者589163人，尚在医学观察的密切接触者126363人。大幅下降！全国新增新冠肺炎394例 春节以来最低                                ,无,无,无,2020-02-20 10:07,微博 weibo.com,27,6,7
Iv1Jq8Qaa,【湖北新增病例大幅下降 22天来首次低于千例】2月19日0—24时，湖北全省新增新冠肺炎确诊病例349例，新增病亡108例，新增出院1209例。截至2020年2月19日24时，湖北省累计报告新冠肺炎病例62031例，全省累计治愈出院10337例，全省累计病亡2029例。目前仍在院治疗43745例。湖北新增新冠肺炎确诊病例349例 ,无,无,无,2020-02-20 07:44,微博 weibo.com,83,16,39
IuXX8oqGc,【#伊朗首例新冠肺炎病例#：两人确诊，未公布国籍】据伊朗ISNA通讯社，伊朗卫生部称已确诊两例新型冠状肺炎病例，为该国首次发现新冠病例。此外，卫生部还称目前有一定数量的疑似病例，这些病例正在隔离。目前还没有报告两例确诊病例的国籍以及他们的健康状况。时差视频的微博视频 ,无,"http://f.video.weibocdn.com/000psIdIgx07B56s5XS8010412002NgO0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1585006226&ssig=co%2FJoKLZn%2F&KID=unistore,video",无,2020-02-19 22:07,微博 weibo.com,34,2,9
IuVCsp7wt,【#钻石公主号中国同胞将乘包机返港#】2月19日起，“钻石公主”号乘客开始分批下船。在中央政府的统筹下，经中国驻日本大使馆、外交部驻香港公署、香港特别行政区政府有关部门紧密协调，特区政府将派包机撤离中国乘客前往香港。首架包机将于2月20日凌晨1：45从东京羽田机场起飞。钻石公主号中国同胞将乘包机返港 ,无,无,无,2020-02-19 16:10,微博 weibo.com,19,1,4
IuVz8aDi8,#鄂男子翻墙见女友致整栋楼被隔离#【湖北籍男子夜晚翻墙私会女友，致整栋楼被隔离】防疫期间，浙江温岭极少数人员对疫情防控通告置若罔闻，一名湖北籍外来男子在深夜偷偷翻墙潜入其女友租住家中，当时连房东都不知情。被查到后，按照相关规定，房东以及其他租住户共十几人都被采取强制隔离。一手video的秒拍视频                                ,无,无,无,2020-02-19 16:02,微博 weibo.com,82,8,39
IuV18nl1q,#强制休息令#【连日奋战辛苦了！多地为战疫一线人员发出强制休息令】好好休息，请一定照顾好自己！即刻执行！#万众一心抗击疫情# [组图共9张]原图,"http://ww3.sinaimg.cn/large/76c4df26ly1gc1pbui6cnj20bl0ak3yx.jpg,http://ww1.sinaimg.cn/large/76c4df26ly1gc1pbuikpyj20c80g1gmk.jpg,http://ww2.sinaimg.cn/large/76c4df26ly1gc1pbui9yhj20c80gbwf4.jpg,http://ww4.sinaimg.cn/large/76c4df26ly1gc1pbuie7wj20c80f93yy.jpg,http://ww4.sinaimg.cn/large/76c4df26ly1gc1pbuiopsj20c80famy0.jpg,http://ww2.sinaimg.cn/large/76c4df26ly1gc1pbuhyqlj20c8085q32.jpg,http://ww3.sinaimg.cn/large/76c4df26ly1gc1pbujz97j20c8084q32.jpg,http://ww1.sinaimg.cn/large/76c4df26ly1gc1pbukkl2j20c80853yj.jpg,http://ww1.sinaimg.cn/large/76c4df26ly1gc1pbul9hzj20c8084q30.jpg",无,无,2020-02-19 14:38,微博 weibo.com,73,13,16
IuSWqlhZM,【#武汉再发现居家确诊病人将问责#】据长江日报报道，19日是#武汉拉网清底大排查最后一天#。武汉市委书记王忠林要求，19日就是交卷时间，各区要作出承诺，确保没有居家的确诊和疑似病人，“不能不当回事，人命关天，如果再发现一例，就拿区委书记、区长是问。”要确保20日前完成临床确诊病例、疑似患者、密切接触者、发热病人核酸检测。武汉市委书记：再发现一例居家确诊病人，问责区委书记区长                原图                            ,http://wx2.sinaimg.cn/large/76c4df26ly1gc1g60ebgxj20c80fc0tz.jpg,无,无,2020-02-19 09:21,微博 weibo.com,85,15,38
IuStTh5EF,【#全国新增新冠肺炎1749例# 累计死亡2004例】2月18日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例1749例，新增重症病例236例，新增死亡病例136例（湖北132例，黑龙江、山东、广东、贵州各1例），新增疑似病例1185例。截至2月18日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例57805例（其中重症病例11977例），累计治愈出院病例14376例，累计死亡病例2004例，累计报告确诊病例74185例，现有疑似病例5248例。全国新增新冠肺炎1749例 累计74185例                                ,无,无,无,2020-02-19 08:11,微博 weibo.com,13,9,2
IuOet72jj,【主人回湖北至今未回，#邻居用晾衣杆隔空救活金毛犬#】广州番禺有一只名叫仔仔的金毛犬，他的主人春节前回湖北老家至今未回，仔仔独自在家，面临断水断粮的危机。对面阳台的徐小姐发现了这一情况，随后她每天用一根晾衣杆隔着阳台给仔仔送水送食，连续6天隔空照顾它。广州日报的微博视频 ,无,"http://f.video.weibocdn.com/000q799ggx07B0mDrX6n01041200wUBx0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585006230&ssig=kuIEq%2BN8Mv&KID=unistore,video",无,2020-02-18 21:22,微博 weibo.com,713,74,81
IuNoCbLyQ,【日本共同社一女记者被隔离 日常负责采访首相安倍】环球时报18日援引日媒消息：16日确诊为新冠肺炎的司机曾为共同社提供包车驾驶服务。在自1月底至2月初的4天中，共同社员工共有10人乘坐过该车。目前，10人均无发热等症状，其中一名女记者日常负责采访日本首相安倍晋三，同时也负责采访秘书官。视频|日本共同社10人被要求隔离 其中1人为首相官邸采访记者                                ,无,无,无,2020-02-18 19:14,微博 weibo.com,148359,1734,7603
IuMsAwT2q,【#甘肃省妇幼保健院回应护士被剃光头#：未强迫，防止感染，方便清洗】2月15日，甘肃省第三批援助湖北医疗队启程。其中，甘肃省妇幼保健院派出15名护理人员。同日，每日甘肃网发布了一则名为《剪去秀发，她们整装出征》的消息。但两天后，该消息所配发的视频引发极大关注。其中显示，甘肃省妇幼保健院派出的15名护理人员中14人被理成光头。理发时，部分女士落泪。凤凰网的微博视频                                ,无,无,无,2020-02-18 16:51,微博 weibo.com,1442,80,205
IuLlVnczy,【#艾滋患者为新冠患者捐药# 只想大家都能活下来】在知道抗艾滋药物克力芝可试用新冠肺炎后，艾滋患者松鼠哥组织病友，无偿捐赠自己的药物。过程中，经历了药被扣留的焦虑，药物稀缺无能为力的自责，甚至被不理解的病患举报导致微信封号…对此他都尽量保持平常心，只想如何能帮更多人。现在已经有200多位病患收到他的药。“我是艾滋病患者，但是患者不是弱者，我也可以很强大。”主持人@尤志东Anthony 为您#连线疫中人# 凤凰网视频的酷燃视频                                ,无,无,无,2020-02-18 14:02,正能量 · 视频社区,238,32,20
IuL2PC7t2,【#男子挑衅民警要戴口罩先戴手铐#，如愿】2月17日，湖北武汉。青山区一男子不戴口罩，面对民警的劝说，男子竟要求先戴手铐，再戴口罩。由于男子反复不听劝告，一再挑衅，民警最终将男子按倒，给其戴上手铐。(澎湃新闻)男子挑衅民警“要戴口罩先戴手铐”，如愿 澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/001hTRzIgx07B2N7bCve01041200io1L0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006232&ssig=31fA%2B6m8vK&KID=unistore,video",无,2020-02-18 13:15,微博 weibo.com,330,26,97
IuKye1mda,【#武昌医院院长刘智明感染新冠肺炎去世# 】央视记者从北京协和医院派往武汉的医疗队了解到，经全力抢救无效，武汉武昌医院院长刘智明因感染新冠肺炎于今天上午10:30去世。武昌医院院长刘智明感染新冠肺炎去世 ,无,无,无,2020-02-18 11:59,微博 weibo.com,37,7,19
IuKfwazeA,【#钻石公主号所有人员样本采集完毕# 预计19日起下船】日本厚生劳动大臣加藤胜信18日表示，目前“钻石公主号”邮轮上的所有人员用于检测新冠肺炎的样本已经采集完毕。钻石公主号无感染人员19日起下船，预计21日钻石公主号所有人将下船。(人民日报)钻石公主号上所有人员样本采集完毕 预计19日起下船 原图,http://wx2.sinaimg.cn/large/76c4df26ly1gc0ds6xt30j20j20a5q3j.jpg,无,无,2020-02-18 11:13,微博 weibo.com,27,2,14
IuJUogzKw,【日本司机受访途中被确诊 节目中断】#日本司机采访中被告知确诊新冠肺炎#17日，日本TBS的一档电视节目中，一位参加了新年会的出租者司机接受采访，受访人和首位被确诊的出租车司机参加了共一个年会，而且坐在距离他只有一桌之隔的位子上，受访司机坦言自己在采访前一天接受了检查，并表示因为没有收到结果呈阳性的通知，便认为无异样，连续两天出勤工作。然而就在这时，受访司机突然接到保健中心的来电，被告知确诊为新型冠状病毒肺炎。据确诊司机本人表示，自己完全没有任何症状。节目采访也因此中断。之后负责采访的记者根据电视台指示回家待机。(环球网)这视频的秒拍视频                                ,无,无,无,2020-02-18 10:21,微博 weibo.com,254,31,33
IuIXqpthc,【#全国新增新冠肺炎1886例#  湖北省外14连降】2月17日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例1886例，新增重症病例1097例，新增死亡病例98例（湖北93例，河南3例，河北、湖南各1例），新增疑似病例1432例。当日新增治愈出院病例1701例，解除医学观察的密切接触者27908人。截至2月17日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例58016例（其中重症病例11741例），累计治愈出院病例12552例（北京核增7例），累计死亡病例1868例，累计报告确诊病例72436例（新疆生产建设兵团核增2例），现有疑似病例6242例。全国新增新冠肺炎1886例 湖北省外14连降                                ,无,无,无,2020-02-18 07:56,微博 weibo.com,13,4,5
IuEWlaBcl,【“瓜子花生矿泉水”#武汉方舱医院患者推车演小品#】2月16日，武汉体育中心方舱医院，一男子推着小车叫卖“瓜子花生矿泉水”，医护也配合问价。为了调节气氛，谈女士和病友一起拍摄了这段视频。小品中出现的食物道具都是向病友们借的，拍完后都已物归原主。#患者演小品逗笑医务人员#  七环视频的秒拍视频                                ,无,无,无,2020-02-17 21:42,微博 weibo.com,170,11,30
IuEca8wiM,【中疾控报告：#超3000名医护感染新冠病毒# 确诊1716例】中国疾控中心一份最新报告显示，在为新冠肺炎患者提供诊治服务的422家医疗机构中，共有3019名医务人员感染了新型冠状病毒，其中确诊病例1716名。可能存在非职业暴露造成的感染。报告还指出，医务人员病例发病的高峰期可能出现在1月28日。中疾控报告：超三千名医护感染新冠病毒，确诊1716例                                ,无,无,无,2020-02-17 19:49,专业版微博,51,35,23
IuDk5cCbH,【#武汉病毒所陈全姣声明#：从未举报，请大家严防相关阴谋和破坏】2月17日，中国科学院武汉病毒所官网发布一篇“中国科学院武汉病毒所陈全姣声明”文章，声明称陈全姣从未发布任何相关举报信息，对冒用其身份捏造举报信息的行为表示极大愤慨，其将依法追究造谣者的法律责任。 武汉病毒所陈全姣声明：从未举报 请严防相关阴谋和破坏 原图,http://wx2.sinaimg.cn/large/76c4df26ly1gbzj7qteu9j20f20a9myp.jpg,无,无,2020-02-17 17:35,专业版微博,12468,103,1585
IuCqZhnM5,【全国人大常委会将审议推迟召开十三届全国人大第三次会议】新华社北京2月17日电十三届全国人大常委会第四十七次委员长会议17日上午在北京人民大会堂举行，栗战书委员长主持。会议决定，十三届全国人大常委会第十六次会议2月24日在北京举行。委员长会议建议，十三届全国人大常委会第十六次会议审议全国人大常委会委员长会议关于提请审议全国人大常委会关于禁止非法野生动物交易、革除滥食野生动物陋习、切实保障人民群众生命健康安全的决定草案的议案，关于提请审议全国人大常委会关于推迟召开第十三届全国人民代表大会第三次会议的决定草案的议案；审议有关任免案等。栗战书主持召开十三届全国人大常委会第四十七次委员长会议决定十三届全国人大常委会第十六次会议2月24日在京举行                                ,无,无,无,2020-02-17 15:20,专业版微博,20,5,8
IuBRthFGi,【外卖“老哥”变身城市“摆渡人”：说完全不害怕，那是吹牛】在武汉这座突然停摆的城市中，一些普通人成了维系城市呼吸的“摆渡人”，外卖骑手老计自称“浅资骑手，外卖老哥”，随着疫情的发展，他每天除了在武汉城里奔波，还在微博里发布自己的武汉日记。小央视频的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/f3ZLAauIlx07B1khjFwY01041201vnow0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006246&ssig=ObRHn%2BUxLA&KID=unistore,video",无,2020-02-17 13:52,微博 weibo.com,103,22,10
IuBzEqcAb,【#40秒了解疫情期间如何安全乘坐电梯#】电梯空间密闭狭小，感染病毒的风险较高。疫情期间，如何安全乘坐电梯？40秒视频告诉你！新华网的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/EmnPBMiglx07AZnPlABO010412007Eg30E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006246&ssig=tn1QfxRQIS&KID=unistore,video",无,2020-02-17 13:08,微博 weibo.com,9,6,4
IuAM5jJ7g,【#钻石公主号有40名美国人确诊感染#】美国国家过敏症与传染病研究所(NIAID)主任透露，正在日本横滨港接受隔离的“钻石公主”号邮轮上有40名美国乘客确诊感染新型冠状病毒。当被问及被感染美国人的疾病严重程度时，其表示情况有所不同。“你可能被感染并且病症非常轻，但你依然可以将病毒传染给其他人。”美国疾病控制与预防中心(CDC)此前宣布，美国包机将接回钻石公主号上约400名美国公民，回国后他们还须接受14天的隔离观察。“钻石公主”号邮轮上有40名美国人确诊感染新冠病毒                                ,无,无,无,2020-02-17 11:06,微博 weibo.com,25,4,19
IuAzcAT9z,【#河南信阳出现两例超常规病例#】河南信阳新县出现2例确诊病例，潜伏时间长、传染源不明确、确诊困难，并且具有较强传染性。其中一名确诊病例宁某某自2019年11月13日开始一直在其岳父家中居住，照顾其从武汉治病返回的岳父张某某；张某某于11月30日去世后，宁某某继续留在其岳父家中居住，直到2020年1月31日与其妻子、儿子回到家中，之后，宁某某只是2次出门买菜、1次出门买药，无其他外出活动，2月12日出现发热症状，14日到县人民医院就诊随即留院观察。宁某某自开始照顾其岳父至确诊，时长达94天。经追踪其感染轨迹，感染源至今难以确定。返回30多天才确诊 河南信阳出现两例超常规病例                                ,无,无,无,2020-02-17 10:34,微博 weibo.com,139,30,45
IuAo41LTp,【#运20再向武汉空运军队支援#】今天，空军再次出动运-20等三型多架运输机，从上海虹桥等七个机场起飞，向武汉紧急空运军队支援湖北医疗队队员和物资。众志成城，#武汉加油#！军报记者的微博视频 ,无,"http://f.video.weibocdn.com/XP1dBc2nlx07B28je2u4010412001Bwh0E010.mp4?label=mp4_hd&template=640x368.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006248&ssig=1eL%2BBGIQg%2F&KID=unistore,video",无,2020-02-17 10:07,微博 weibo.com,59,11,5
Iuv21nFUv,【突破！全国第一例、第二例由遗体解剖获得的#新冠肺炎病理今日送检#】在国家法律政策允许下，经征得患者家属同意，今天凌晨3时许，全国第1例新冠肺炎逝世患者的遗体解剖工作在武汉金银潭医院完成，并成功拿到新冠肺炎病理。下午18点45分，全国第2例新冠肺炎逝世患者的遗体解剖工作也在金银潭医院顺利完成，这两具解剖病理目前已被送检。由解剖获得的新冠肺炎病理，对于探索新冠肺炎患者临床的病理改变，疾病机制等有重大帮助，并能从根本上寻找新冠肺炎的致病性、致死性，给未来临床治疗危重症患者提供依据。全国第一例、第二例由遗体解剖获得的新冠肺炎病理今日送检                                ,无,无,无,2020-02-16 20:29,微博 weibo.com,80,13,21
IutZ7D3ez,【湖北黄冈对#主动就诊的发热咳嗽人员一次性奖励500元#】#关注新冠肺炎# 16日，黄冈市新型冠状病毒感染的肺炎疫情防控工作指挥部通告：一、凡居民有发热、咳嗽等症状应立即向所在社区（村）报告，由社区（村）安排专门人员护送到定点医院发热门诊就诊。对主动就诊人员，一次性奖励500元。二、各级疫情防控人员要深入搜索排查，凡排查发现新的发热人员，应迅速组织安排到定点医院发热门诊就诊。对防控工作人员一次性奖励500元。三、鼓励社会各界监督举报。广大市民发现新的发热人员，应立即向所在社区（村）举报，一经查实，一次性奖励500元。两人以上先后举报的，奖励第一举报人。湖北黄冈对主动就诊发热咳嗽人员一次性奖励500元                                ,无,无,无,2020-02-16 17:49,微博 weibo.com,40,9,15
Iut4mFxqS,【#重症占确诊病例比例下降#】国家卫健委发言人米锋表示：截至2月15日24时，武汉、湖北、全国重症病例占确诊病例的比例均明显下降。其中，武汉重症占确诊病例的比例，由1月28日的最高点32.4%波动下降至2月15日的21.6%，湖北其他地市重症占确诊病例的比例，由1月27日的最高点18.4%下降至2月15日的11.1%，全国其他省份重症占确诊病例的比例，由1月27日的最高点15.9%下降至2月15日的7.2%，以上变化说明，全国各地的疫情防控效果已经显现。国家卫健委：武汉、湖北、全国重症病例占比均明显下降                                ,无,无,无,2020-02-16 15:29,微博 weibo.com,29,3,10
IusDu4bqO,#为啥还买不到口罩#【#医用口罩生产后要解析14天#】到2月13日，全国口罩产能利用率已达94%，口罩等医疗物资供应正在逐渐恢复。但医用口罩加工完毕后会有化学物质残留，需要14天左右才能解析释放。这个解析消毒的时间差，或许是如今医院、市面上口罩仍然紧张的原因之一。 央视新闻的微博视频 ,无,"http://f.video.weibocdn.com/oJLMO0pQlx07AZAARh3O01041201L0q70E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006252&ssig=TaUmXcejtX&KID=unistore,video",无,2020-02-16 14:23,微博 weibo.com,50,12,28
Ius4KhqyD,#武汉病毒研究所声明#【中科院#武汉病毒所回应零号病人传言#：黄燕玲未曾被感染，身体健康】中国科学院武汉病毒研究所: 近期网络流传不实信息，称我所毕业生黄燕玲是所谓的最早感染新冠病毒的“零号病人”。经查证，黄燕玲同学于2015年在我所毕业获得硕士学位，在学期间的研究内容为噬菌体裂解酶的功能及抗菌广谱性，毕业后一直在其他省份工作生活，未曾回过武汉，未曾被2019新型冠状病毒感染，身体健康。武汉病毒所回应“零号病人”：黄燕玲未回过武汉 身体健康                原图                            ,http://wx1.sinaimg.cn/large/76c4df26ly1gby5k77ph0j20c80af0ts.jpg,无,无,2020-02-16 12:57,微博 weibo.com,272,12,61
IurTD8WwQ,【网传武汉病毒所一研究生系零号病人 其导师回应：她一切安好】#网传零号病人导师回应#：她身体健康，一切安好，自2015年毕业后一直在外地城市工作。此前武汉病毒所研究员石正丽、流感病毒实验室研究员陈全姣二人均表示，对病毒所是否有一位名叫黄燕玲的女研究生并不掌握，但可以保证武汉病毒所目前无一人感染新冠肺炎。网传武汉病毒所一研究生系零号病人 导师回应：她一切安好                原图                            ,http://wx1.sinaimg.cn/large/76c4df26ly1gby4qg0838j20c80jk75u.jpg,无,无,2020-02-16 12:30,微博 weibo.com,638,23,148
IurBufKzV,【#武汉查处抗疫防控失职失责13人#】#新冠肺炎最新动态# 近日，武汉市纪检监察机关先后查处4起在疫情防控工作中不认真履职尽责案件，共有13人被查处。硚口区长丰街#漏报信息致患者自缢武汉多人被处理#，另有多人因擅自外出离岗、未落实工作人员到岗等问题受到处分。 原图,http://wx4.sinaimg.cn/large/76c4df26ly1gby3goz6mfj20c809oq3q.jpg,无,无,2020-02-16 11:45,微博 weibo.com,70,7,17
