微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Iv4DyxHQb,【学习不仅仅是线上课堂】学习的关键在于，怎么激发学生的自主性，如果没有解决这个问题，线下课堂做不到的，线上课堂更做不到。在这个当口，不同的教学环境要有不同的教学对策，不同的学生群体，也应该有所区别地安排教学内容。学习不止课堂一途，悠长假期，不妨让子女多参与洗衣做饭、打扫卫生等家务中，做简单运动保持一定的身体锻炼，练习平常学会的艺术技能。学生和家长一起，同学习新技能，培养新爱好，也是这个假期提供的不可或缺的机会。全文：还说在家无聊，你上一堂网课试试？                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gc251i7pdsj208c049dgr.jpg,无,无,2020-02-20 15:08,微博 weibo.com,13,9,0
Iv3493oSc,【坚持住，中国人】与一部分企业的关闭相对应，一些人会失业，从而社会关系、生活环境都会发生剧烈转换。目前还在家中“闭关”的人们，心头的忐忑甚至焦虑，除了指向现实的收入、生活来源问题，可能还关乎与社会的脱离与重新嵌入的问题，有点茫然无措。我们一定会遭受损失，但也不必过度悲观。失业将是摩擦性的，疫情警报一旦解除，补偿性的需求会拉动经济快速反弹，人们会迅速回到旧的位置，或者进入新的角色。全文：坚持住，中国人                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gc2513lfy0j20u00oib07.jpg,无,无,2020-02-20 11:08,微博 weibo.com,17,12,5
Iv1PQefg4,#早安# 原图,http://wx1.sinaimg.cn/large/6215876dgy1gc24wnkcz4j20u0141hdv.jpg,无,无,2020-02-20 08:00,微博 weibo.com,28,4,0
IuXlNcCJR,【命运多舛的库尔德族】在政情复杂诡谲的中东地区，有一个不容忽略却又命运多舛的特殊民族，它就是库尔德族。其一直未放弃独立建国的梦想。尔德族历史悠久，但其早期历史并不明晰，只是普遍被认为是曾称雄两河流域和伊朗高原的上古米底王国的后裔。米底王国之后，库尔德族先后臣服于波斯、马其顿、罗马、阿拉伯、蒙古、奥斯曼诸帝国。上古国家受限于技术和资源的瓶颈，抗风险能力偏弱，而辗转数千年仍能成长为中东第四大族，足见库尔德族生命力之顽强。怎奈受限于“四战之地”的地缘劣势，其逐步沦为“鲸鱼中间的虾米”。全文：库尔德族怎么成了“中东孤儿”                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gc0vjphflmj20hs0bbaav.jpg,无,无,2020-02-19 20:35,微博 weibo.com,18,23,5
IuWz5hqog,【苹果与高通之间的“爱恨情仇”】如果用一个作品形容高通与苹果的关系，那应该是琼瑶小说。两个科技巨头之间有关“利益纠葛、爱恨情仇”的狗血剧，两年多的时间内在各个国家与地区轮番上演。今天是苹果起诉高通，明天高通起诉苹果，且争端都与专利相关。开始时，各位看官看热闹不嫌事大，围观得津津有味。但随着相同的事件频繁发生，大家也就审美疲劳了。据统计，过去2年，高通和苹果一共在全球6个国家、16个司法管辖区进行了总计超过50项的司法诉讼。全文：苹果迟迟不出5G，原来是忙着和高通互撕                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gc1wz3mqr6j20zk0jz0tg.jpg,无,无,2020-02-19 18:35,微博 weibo.com,16,11,4
IuVXvjL7B,#7 万例新冠肺炎病例流行病学研究的关键信息#2月17日，中国疾病预防控制中心在医学学术期刊《中华流行病学杂志》上预出版了一篇迄今最大规模的新冠肺炎流行病学特征分析。这篇论文的数据来自截至2020年2月11日中国内地报告的72314例病例，其中确诊病例44672例（61.8%），疑似病例16186例(22.4%)，临床诊断病例10567例（14.6%），无症状感染者889例（1.2%）。临床诊断病例是指疑似病例具有肺炎影像学特征者（仅限湖北省应用）。研究得出不少发现和数据。 他们研究了7万病例，有这些新发现                                ,无,无,无,2020-02-19 17:02,微博 weibo.com,6,7,0
IuVo1kStC,【请不要忽视每一个同胞】尿毒症、糖尿病、心脏病、中风、外伤、骨折、怀孕、生产……在武汉、黄冈、孝感等重点疫区，意味交通、物流阻断，以及医院基本上都被新冠肺炎“征用”，他们很难得到必要的救助。而能否得到救助，对于他们而言也是生死一线，得不到救助，他们就是被新冠肺炎所“误伤”，这样的结局更为悲凄。请不要忽视他们，每一个都是同胞。全文：确诊人数暴增，反而踏实了                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gc0vi7usggj20sg0h5wg3.jpg,无,无,2020-02-19 15:35,微博 weibo.com,76,31,9
IuUlTd515,#雨水# 东风解冻，温润散而为雨；春雨至矣，万物开始萌动。 原图,http://wx2.sinaimg.cn/large/6215876dgy1gc1ky9mc0uj20u01410x5.jpg,无,无,2020-02-19 12:57,微博 weibo.com,65,24,0
IuTOBwfuI,【中国亟需构建口罩产业龙头集群】真正影响口罩面世的，不单单是行政力量对口罩的配置和动员能力的高效执行力，也不单单是最根本的原材料、员工、物流跟上，至关重要的是，作为一个高密度大城市数量全球第一、卫生防疫形势极其严峻的国家，我们还必须培育强大的市场力量，尽快破除地方保护和市场分割，拥有强大丰富的产业龙头集群。全文：0.5秒生产一个口罩，为什么我们依旧买不到？                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gc0vhpc9njj20u00k0mzk.jpg,无,无,2020-02-19 11:35,微博 weibo.com,9,4,6
IuOeqpss2,#追踪零号病人#可想而知，关于“零号病人”的猜测还不会停下，一方面是流行病学调查近似“破案”式的抽丝剥茧吸引着公众的好奇和关注，另一方面是目前关于病毒的传播途径和来源千头万绪，人们迫切希望找到那个推倒一切骨诺牌的起点，找到战胜病毒的希望。 追踪零号病人 ,无,无,无,2020-02-18 21:22,微博 weibo.com,85,50,28
IuNUu7R4s,【让重要信息更有效传达】这一次的疫情，很多问题都来自重要信息无法有效传达，像这样的问题确实需要更好的参与架构，纳入第一线正确信息而不是远离前线，同时第一线防疫人员、城市居民、乡村居民，都需要正确信息与知识传送到位，各种专业互相分享讨论。全文：我们正在做的，决定着未来 原图,http://wx3.sinaimg.cn/large/6215876dgy1gbzqqszhspj20u00lawgq.jpg,无,无,2020-02-18 20:33,微博 weibo.com,19,6,4
IuMGf8fDW,【新冠肺炎直播节目单预告|宅家也能涨知识】方舱内部大家生活情况怎么样？长期宅家如何锻炼身体？儿童如何做好有效的防控措施？如何科学的使用口罩？家中没有口罩怎么办？如何进行科学的家庭消毒？[头条战疫直播季]专家不间断在线科普，赶紧戳长图获取直播季完整节目单吧！往期还有著名情感专家涂磊教你如何面对疫情下的情感问题，速速去评论区解锁直播季观看方式吧！                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gc0o7u54rzj20u04o71l3.jpg,无,无,2020-02-18 17:25,微博 weibo.com,9,0,2
IuMl4fNFY,【饱受折磨的口罩行业】2003年非典的到来，推动了口罩行业发展的第一次大爆发。在那之前，我国的口罩企业寥寥无几。但非典过去后不久，口罩需求下降，当时一大批盲目扩产的企业被迫关闭。直到2009年甲型H1N1流感全球爆发，口罩的需求再次猛增，又有一大批工厂投资扩建新的口罩产线。但产能过剩和淘汰的故事，在随着疫情逐渐得到控制后，又一次上演。一路走来，口罩这个行业一直饱受利润微薄、产能过剩的折磨。单纯生产口罩的企业存活率不高，大多数企业被迫转产，或者只是把口罩当做边缘性产品来生产。全文：0.5秒生产一个口罩，为什么我们依旧买不到？                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gbzqr3yxg5j20u00kq76c.jpg,无,无,2020-02-18 16:33,微博 weibo.com,18,9,5
IuKninX7v,【日本面临疫情考验】由于狡猾的新冠病毒作祟，超级邮轮“钻石公主”号一趟时走时停的东亚沿海城市跨春节长假之旅，临到终点横滨港却卡壳了——包括300多名中国游客在内的超过3000人，迄今上不了岸。众目睽睽之下，“邮轮惊魂”不仅拷问着日本的“战疫”力，也关系到东京奥运会能否正常举行——目前已有多项奥运预选赛受到疫情影响推迟举行。东京奥运被认为将吸引国内外约1000万游客，如果疫情无法平息，或者海外观感不佳，现有的巨额投入将会打水漂……全文：超级邮轮惊魂记                原图                            ,http://wx2.sinaimg.cn/large/6215876dgy1gbzqpxrenij20u00y0gs8.jpg,无,无,2020-02-18 11:33,微博 weibo.com,18,9,10
IuIYR4Uhv,#早安# 我昨天遇到一个人，感觉他非常有意思，印象深刻。但后来就再也碰不上了，人生就是这样。 原图,http://wx2.sinaimg.cn/large/6215876dgy1gbzqjr2kc3j20u0141jut.jpg,无,无,2020-02-18 08:00,微博 weibo.com,98,27,13
IuEY3ekxA,#方舱医院一线医护人员自述# 疫情迅猛发展的当下，这样的相处模式以及呈现出来的结果让人看到希望。这场疫情前前后后的那些故事，给这个一线医护人员带来了什么？王俊说，就是擦干眼泪，继续工作。 方舱医院没有黑夜 ,无,无,无,2020-02-17 21:47,微博 weibo.com,38,14,4
IuDHhit49,【提高公众的科学意识】未来的防疫究竟做的如何，仰赖于我们社会每个角落的知识与品德水平能否在这次灾难后得到提升，如果没有强化生态与公众卫健的科研和教育，未来我们还要面对无数的反智谣言，还要继续恐慌和歧视，还要损失生态文明。全文：我们正在做的，决定着未来 原图,http://wx3.sinaimg.cn/large/6215876dgy1gbyk7noyywj20u00k0q5g.jpg,无,无,2020-02-17 18:33,微博 weibo.com,11,5,1
IuCwdr0c9,【口罩如何分配】口罩生产厂的产能有限，短时间内即使采取满负荷的状态，仍不能弥补巨大的需求。买不到口罩对应的另一个问题是，在供给仍不足的时候，如何分配？合理解决口罩的分配，目前我们看到了两个措施。一是，限购。不少城市采取了预约、摇号的方式，让每人一周能买到两个口罩，以抑制囤积口罩，以及避免人们在药店聚集出现交叉感染的可能。二是，低价。从某种程度上来说，价格上涨，会释放出短缺的信号，会刺激恐慌性需求。因此，惩治恶意涨价的商家、打击发国难财的行为，是必要的。全文：0.5秒生产一个口罩，为什么我们依旧买不到？                原图                            ,http://wx2.sinaimg.cn/large/6215876dgy1gbyk6yv36hj20u00k0jtr.jpg,无,无,2020-02-17 15:33,微博 weibo.com,12,8,4
IuBDKyvcv,发布了头条文章：《喜提热搜第一！胡歌隔空“表白”的姑娘，来自广州这家医院》  喜提热搜第一！胡歌隔空“表白”的姑娘，来自广州这家医院 ,无,无,无,2020-02-17 13:18,微博 weibo.com,70,8,5
IuBAVjnXf,#广东机器人“抗疫”大军#疫情就是命令，防控就是责任。从全国各地“逆行”赴武汉的大军源源不断，但广东有一支特殊的队伍也在奔赴抗“疫”一线，他们就是机器人抗“疫”大军。 抗疫前线，来了机器人 ,无,无,无,2020-02-17 13:11,微博 weibo.com,13,0,1
IuAWNAyU8,【“狡猾”的新冠肺炎病毒】在前几天，广东、武汉多地的研究表明，新冠肺炎病毒非常狡猾，它可能在我们视为关键性指标的核酸检测结果上呈现阴性，而在血液和肺泡灌洗中依然检出病毒，也就是说，它会让医生们很难确定患者是否已经完全康复。这又给疫情的彻底消灭带来了新的考验，我们不知道那些被认为治愈的人们究竟是不是真的治愈，同时也无法绝对确定那些因身体不适而前往求医但结果是阴性的人们到底有没有被感染。全文：确诊人数暴增，反而踏实了                原图                            ,http://wx2.sinaimg.cn/large/6215876dgy1gbyk6llkyfj20u00k141f.jpg,无,无,2020-02-17 11:33,微博 weibo.com,24,23,8
IuAlk8ygl,一旦换上防护服，喝水、进食、去卫生间就都通通成了禁忌。一套衣物的成本大概在300元人民币左右，为了节省物资，医生和护士们在工作时间内都尽量不去更换衣物，避免浪费一整套防护服。 那些增援一线的护士们 ,无,无,无,2020-02-17 10:00,微博 weibo.com,14,11,2
IuzylCCcI,#早安# 武侠小说中，你最喜欢哪个人物？ 原图,http://wx2.sinaimg.cn/large/6215876dgy1gbyk1jxyurj20u0141tb5.jpg,无,无,2020-02-17 08:00,微博 weibo.com,23,7,32
IuvlsnbMN,#血友病人紧急呼救#国内很多重症疾病的医保，只有在市级及以上医院才能使用。即使血友病人只需要简单的取药、注射，就能保命，但这样的任务却不能直接分配到社区医院来执行，因为他们的医保在社区医院无法使用。更不要说县镇、以及农村的血友病人们了，就近就医是不可能的。 血友病人紧急呼救 ,无,无,无,2020-02-16 21:17,微博 weibo.com,22,18,6
Iutm2naol,发布了头条文章：《决胜阻击战 | 广州机器人勇闯雷神山》  决胜阻击战 | 广州机器人勇闯雷神山 ,无,无,无,2020-02-16 16:13,微博 weibo.com,3,0,1
IutiiF7aw,【0.5秒生产一个口罩，为什么我们依旧买不到？】有关口罩“缺货、无货、预售”的字眼充斥大街小巷。那些买不到口罩的人，为抵御病毒入侵，在无奈之下发挥出惊人的“民间智慧”，顶着水桶、泡面盒、柚子皮甚至胸罩棉抢了人们的眼球。而一罩难求的另一面，是令人兴奋的数据——中国生产了全球约50%的口罩，生产速度仅0.5秒/只，每日最大产能2000多万只，年产则达50亿只。0.5秒生产一只口罩，这个速度堪比音速。但是事实是，消耗更快，有人称接近光速。在庞大的人口基数面前，这话没错。但口罩成了必需品甚至奢侈品，原因远比一个人口基数庞大来得复杂。全文：0.5秒生产一个口罩，为什么我们依旧买不到？                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gby3rbxv5tj20u00k00tu.jpg,无,无,2020-02-16 16:04,微博 weibo.com,30,6,14
Ius7f7WGq,【警惕西方制造的恐惧】恐惧是人的本性。恐慌蔓延之时，别高估了人的理性，别低估了“无知之人”的数量。美国研究“恐惧政治”的学者阿拉什·贾瓦巴克特曾说，我们人类的大脑有不同的功能，而恐惧则经常绕过逻辑。“政客和媒体经常用恐惧来绕过我们的逻辑。”澳大利亚政客把“天花是中国病”的政治操弄，成功地转化为政府政策。一百多年后，如果有西方国家把新冠肺炎疫情当做诋毁中国投资环境、恶化中国对外开放环境的政策，你会感到奇怪吗？全文：警惕借疫情煽动排华                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gby3r1k4exj20u00k01kx.jpg,无,无,2020-02-16 13:04,微博 weibo.com,255,23,81
Iurl7wRva,#超级邮轮惊魂记#由于狡猾的新冠病毒作祟，超级邮轮“钻石公主”号一趟时走时停的东亚沿海城市跨春节长假之旅，临到终点横滨港却卡壳了——包括300多名中国游客在内的超过3000人，迄今上不了岸。这艘有18层高，排水量超过世界最大航母“福特”号的乳白色大船，在草草结束名为“初春东南亚大航海”的旅途后，就这样连日悬停在东京湾西侧的一个人工岛码头附近，任海风呼啸、寒夜凄清；只偶尔开到相对干净的外海去“补充水资源”，还被当逃犯似的由日本直升机及船艇跟随着。 超级邮轮惊魂记                                ,无,无,无,2020-02-16 11:05,微博 weibo.com,35,21,12
Iuq7Qsss5,#早安# 你我都不会预测未来，不要把永远说得那么轻松。 原图,http://wx3.sinaimg.cn/large/6215876dgy1gbxdktycqij20u01410vl.jpg,无,无,2020-02-16 08:00,微博 weibo.com,83,33,2
IulZkcEGu,【疫情面前，稳民心，也得稳住经济】当年非典结束之后，有研究者统计了某些疫区城市数据，发现非典综合各项因素，可以影响到地方财力的10%。疫情面前，稳民心，也得稳住经济。中国人民银行、财政部等多部门均发文，明确加强对小微企业、民营企业等重点领域信贷支持以及对部分企业贷款进行贴息支持。具体措施包括，通过加大融资支持、适当下调贷款利率，纾困企业因疫情产生的压力、增加信用贷款，对受疫情影响严重的企业到期还款困难的，可予以展期或续贷，还要防止各金融机构盲目抽贷、断贷、压贷。（2020年4期《中国头部城市“战疫”进行时》）                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gbxeonxi44j21910u04qp.jpg,无,无,2020-02-15 21:28,微博 weibo.com,12,5,4
IulwSq4n2,一百多年后，为何仍需警惕西方的“种族主义”？因为，在中国抗击疫情时，西方社会需要以更多、更理性的行为，来证明它们防范的是病毒，而不是中国。德国《明镜》周刊称新冠肺炎病毒“中国制造”，美国《华尔街日报》称中国为“亚洲病夫”，这很难不让人联想起种族主义。 警惕借疫情煽动排华 ,无,无,无,2020-02-15 20:17,微博 weibo.com,57,32,27
IukwNCS3I,【警惕“政治病毒”】病毒引发的传染病流行，使人类生活在一个危机四伏的世界。大多数国家在政策和投入上的不足，造成了危机应对能力赤字。这些状况再加上“政治病毒”，那么对于应对全球公共卫生挑战来说，无异于雪上加霜。美国商务部长罗斯曾公开表示，中国的疫情有助于美国在中国投资的企业回归美国，有助于美国制造业的振兴。作为美国政府高官，罗斯这样的表态，在政治道德上令人侧目。全文：病毒大流行，被低估的全球挑战                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gbw8nfmmouj20u00fpab9.jpg,无,无,2020-02-15 17:45,微博 weibo.com,22,9,14
Iuhzrv92p,确诊就意味着收治。有那么多人突然被确诊，逻辑上就表明收治能力成比例地增长。这是雷神山医院、火神山医院以及多个方舱医院建成和投入使用的结果，同时也得益于全国各地医疗援助队伍的到达以及纷纷就位。 确诊人数暴增，反而踏实了 ,无,无,无,2020-02-15 10:13,微博 weibo.com,47,32,12
IugHlFFQA,#早安# 我爱生活，更爱睡眠，我不是由于空虚，而是由于梦境。 原图,http://wx1.sinaimg.cn/large/6215876dgy1gbw8iomulrj20u0141q5p.jpg,无,无,2020-02-15 08:00,微博 weibo.com,44,17,2
IubTPfi3R,【人类与致命病毒的较量】从科技角度来看，人类与病毒的较量中，相对于100多年前的进步主要体现在，通过基因技术快速地“捕捉”到导致传染病的病毒、追踪到病毒的原始宿主和传播路径。但是，病毒如何进化以及是否会进化到更具传染性、更加致命的程度，“决定权”不在人类，而人类打造出“对称武器”—疫苗或药物，需要时间。换句话说，人类与致命病毒的较量，没有完成时，永远都是进行时，而且人类永远都处于被动的地位。（2020年4期《病毒大流行，被低估的全球挑战》）                原图                            ,http://wx2.sinaimg.cn/large/6215876dgy1gbv2y694laj213u0u0tlw.jpg,无,无,2020-02-14 19:47,微博 weibo.com,16,7,3
IuakppZS2,【疫情是治理现代化的一场大考】在面临重大危机考验的时候，如何既能有效应对危机，又能尽最大可能维持社会正常运转，是衡量一个治理体系及其治理能力现代化程度的重要试金石。疫情又是一种非常特殊的社会危机，敌人是看不见的，人人都是潜在的受害者或者无意的传染者。疫情防控阻击战是要做好每一个人的工作。哪怕很少人的不守规则的行为，都可能导致不同地方之间过激反应的“竞赛”。全文：“传谣”还是“吹哨”，需要给个公道                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gbv2xb9yqqj21900u0an4.jpg,无,无,2020-02-14 15:47,微博 weibo.com,33,67,12
Iu9Ngx7WL,【珍惜眼前人】#情人节#到了。不管与昨天相比，我们的生活有没有起色，但是仪式感要让我们抬抬眼睛，看看这个特殊时期的爱。这个春节太不普通，它来了像没有来，过去了又像没有走。情人节是一个节点，愿大家关注时间，珍惜眼前人。祝新的一年不只在网上吃糖，也有贴心爱人在身边，牵手度过难与甜。全文：情人节是他们的，我什么都没有                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gbvwuh2cowj20u00iqnpd.jpg,无,无,2020-02-14 14:25,微博 weibo.com,12,5,2
Iu8KZyBor,【疫情影响下，中小企业承受巨大压力】近几年，民企在过去几年融资结构上出现两大问题。一是有息流动债务高，并且依赖非标准化债务融资。二是融资结构倾向短借长用，加剧了滚债的风险。然而民企还没从困境中走出来，如今又要直面疫情的困扰。企业复工状态不佳是一个方面，还有很大可能遭遇下游需求陡然收缩。“开工延迟，周转放缓，现金流吃紧，偿债压力大”，给企业的生产成本带来巨大压力。由于缺乏背景优势和议价能力，中小民营企业首当其冲，其中一些可能会因为现金流的问题最终陷入困境。（2020年4期《中国头部城市“战疫”进行时》）                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gbv2wvep2fj21d60u0k8x.jpg,无,无,2020-02-14 11:47,微博 weibo.com,11,2,3
Iu8hZajms,【留意支付安全提醒#口罩行骗终受阻#】近日山东市民张某在社交软件向口罩卖家转账7万余元口罩货款后，却遭遇拉黑，随后报警处理。最近防疫物资紧俏，提醒大家，购买防疫物资支付时请选择安全有保障的交易方式，且要注意支付安全提醒，避免受骗上当。 口罩骗子都害怕了，网络支付出现这个页面一定要留神了！ ,无,无,无,2020-02-14 10:35,微博 weibo.com,118,104,40
Iu7gR8ITC,#早安# #情人节# 即使你穿上天的衣裳，我也要解开那些星星的纽扣。 原图,http://wx4.sinaimg.cn/large/6215876dgy1gbv2sasrkbj20u014141a.jpg,无,无,2020-02-14 08:00,微博 weibo.com,65,11,18
Iu2M08iVt,【病毒与人类的距离更近了】截至目前的科学研究表明，几乎所有的恶性传染病都是因为病毒在野生动物体内“跨界传播”到人类。伴随着全球化而出现的人类流动性增加，越来越膨胀的人口千万以上的超大型城市，以及几天内就能让人们从地球的偏远角落抵达地球任何地方的便捷交通，客观上都在增加病毒传播的风险。也就是说，与100年前相比，病毒与人类的距离更近了，其传播“效率”更高了。全文：病毒大流行，被低估的全球挑战                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gbtxsp07svj20u00m8n03.jpg,无,无,2020-02-13 20:33,微博 weibo.com,11,8,5
Iu0OekXRp,【疫情将影响国家治理的格局】就像2003年SARS和2008年金融危机过后，社会经济生活发生深刻变化一样，这场发生在2020年初的新型冠状病毒肺炎疫情，也一定会使我们的国家发生多方面变化。笔者预感，其中一个变化就是，国家治理、社会治理以“自上而下”为主导的格局，将转变为“自上而下”与“自下而上”在不同领域发挥各自作用，“自上而下”以“自下而上”为基础，二者共同成为国家治理和社会治理有效方式的格局。（2020年4期《国家治理中的“自下而上”和“自上而下”》）                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gbtxsexmwsj21aw0u0to2.jpg,无,无,2020-02-13 15:33,微博 weibo.com,122,12,26
ItZeOt3II,【不容忽视的城市“软实力”】此次新冠肺炎疫情面前，长三角、珠三角这两大经济发达的城市群都迅速采取措施应对，广东省继2003年后再次启动了公共卫生事件一级响应。紧接着各大城市先后宣布延迟复工时间，率先行动的是苏州。长三角和珠三角的城市，以上海和广州为中心，占据了绝对的医疗资源优势。疫情面前我们看到，医疗卫生体系建设和公共服务能力等“软实力”是城市的核心竞争力之一，能尽力将人口规模与疾病传播之间的关系降到最低。（2020年4期《中国头部城市“战疫”进行时》）                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gbtxrx522cj21920u0k3d.jpg,无,无,2020-02-13 11:33,微博 weibo.com,27,8,4
ItYGpAkgp,2月10日，湖北省以外的地区陆续开工，这让滞留在武汉的人更希望知道出城的日期。恰值人口高峰流动期，没有数据统计滞留在武汉的人到底有多少。但各有各的原因，有人回家探亲，有人高速上走错了路，有人转机经停武汉，有人到武汉来看病，有人从英国过来看男朋友。这场疫情，这次封城，改变了太多人一时的计划，也给他们带来了更多的思考。 滞留在武汉，我们想回家                                ,无,无,无,2020-02-13 10:08,微博 weibo.com,19,13,4
ItXQmg1gm,#早安# 一个人漂泊在外是一种怎样的体会？ 原图,http://wx4.sinaimg.cn/large/6215876dgy1gbtxq2scduj20u0141di4.jpg,无,无,2020-02-13 08:00,微博 weibo.com,38,8,8
ItTx3zeFE,总体来看，论文对现有的诊疗方法提出了新要求，如诊断不应过度依赖发热症状，且仅依赖CT诊断也存在一定比例的漏诊情况，具体操作时需要结合流行病学史、影像学和血常规来综合判断。另外，消化道这一传播途径也需要进一步的观察和检测。 钟南山团队最新论文有哪些发现？ ,无,无,无,2020-02-12 21:01,微博 weibo.com,5,2,0
ItRFbAnbj,【令人恐惧的未知病毒】病毒和致病的细菌，合称“病菌”。而病原体除了病菌，还包括立克次氏体、真菌、寄生虫（比如疟原虫，有完整的细胞结构，但没有细胞壁）等。这么多病原体中，最让人恐惧的还是某些未知的人类病毒。正如比尔·盖茨所说，有的病毒可能让携带者毫无察觉地传染到全球各地；病毒的来源可以是天然的，像埃博拉病毒，也可能由生物恐怖攻击产生，后者能让疫情惨上千倍。全文：活在疫情频发的世界                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gbtj5vrkz4j20u00kh7r0.jpg,无,无,2020-02-12 16:16,微博 weibo.com,9,4,3
ItQrhzXWn,【城市化群的强联系加快疫情传播速度？】分析这场疫情时，不少人直指区位因素。武汉都市圈是强省会都市圈，以中部最大城市武汉为圆心，与周边的中小城市一起共同组成，在更大的范围内又形成了长江中游城市群。因此，许多人将疫情传播速度归咎于城市化加速所带来的城市群内部强联系。但上海交通大学教授陆铭指出，这种关系在现代公共卫生管理体系和科技的作用之下，是可以被极大程度削弱的。此外，在疾病的研究、治疗和预防上，人口规模具有正面作用的。（2020年4期《中国头部城市“战疫”进行时》）                原图                            ,http://wx2.sinaimg.cn/large/6215876dgy1gbtj5depxwj21900u0n6s.jpg,无,无,2020-02-12 13:09,微博 weibo.com,7,6,3
ItPswCQCv,#疫情下的湖北农村# 一堆堆高土、一捆捆树桩、一台台挖机、一辆辆卡车横在各个村庄的村口，一个个交警守在城区、乡镇各个紧要路口。蕲春县的村村“封”，像铁桶一样严密。  一个湖北村庄里的中国 ,无,无,无,2020-02-12 10:39,微博 weibo.com,26,36,7
ItOBUnxHn,#早安# 什么时候我们开始无法像孩子一样肆意地大呼小叫了？ 原图,http://wx2.sinaimg.cn/large/6215876dgy1gbtbb7s6jvj20u01410w9.jpg,无,无,2020-02-12 08:29,Android,43,24,5
ItKaQ5M5U,【野生动物疫情将长期存在】今天的疾控专家认为，包括野猪种群中的非洲猪瘟，以及作为人畜共患病的禽流感、狂犬病、鼠疫在内的野生动物疫情，将在中国保持上升态势，传播给人的风险持续存在。值得指出的是，非洲猪瘟、狂犬病都是病毒引起的；而鼠疫、霍乱、结核病是细菌引起的，前两者是中国仅有的两种“甲类传染病”。全文：活在疫情频发的世界                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gbshk1ccu0j20u00iq1kx.jpg,无,无,2020-02-11 21:12,微博 weibo.com,14,8,0
ItIZMddMa,【清醒的生存】人类在瘟疫面前总是脆弱的，它不时袭来，且无法消灭。但人会不断变得更强，有能力用科技手段来和疫病进行时间争夺。然而，不要忘记，持续的风和日丽、歌舞升平，可能会让社会的痛觉麻木、神经懈怠。而痛觉，是提醒机体受到威胁的警报。一个社会，时常能从多元声音里感受到刺痛，也就是时刻证明自己正清醒地生存。（2020年4期《战疫——决战新型冠状病毒》）                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gbshjjmf7rj21900u047s.jpg,无,无,2020-02-11 18:12,微博 weibo.com,12,14,5
ItIUUucfc,【直播节目单预告|新冠肺炎感染病例敲响哪些防控警钟？】 为什么只要与确诊患者接触15秒就能感染病毒？ 应该对于不同物品，我们该如何做好消毒清洁？ 消毒过度反而会带来哪些危害？ 正值返程高峰期，个人防护尤为重要「头条战疫直播季」已有30余场专业领域大咖每日直播科普，无限回放不停播，搜索“头条健康”，邀你每天收看专家科普，用知识抗击肺炎！                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gbshhs7wvkj20u04o74qq.jpg,无,无,2020-02-11 18:00,微博 weibo.com,378,183,232
ItHUNDciH,【厚积薄发的《寄生虫》】韩国电影《寄生虫》斩获第92届奥斯卡最佳原创剧本、最佳国际影片、最佳导演、最佳影片四项大奖，成为本届奥斯卡最大赢家。早就有人预言，韩国夺得奥斯卡只是时间问题。21世纪以来，不少亚洲国家通过经济、文化等政策措施，促进了本土电影市场规模的扩大，千禧年后，韩国电影的工业化水平更是疾速提高，逐渐从温情路线转向剧情和节奏取胜。《寄生虫》并不是异军突起，而是厚积薄发。除了对社会制度和隐形泥滩的批判，它不予批判也不予号召，也不“熔炉”式说教总结。荒诞的灰色基调，喜剧开头，暴力结尾，奉俊昊把思考留给暴力的余烬。全文：尽管你们不服，寄生虫还是拿了奥斯卡                原图                            ,http://wx2.sinaimg.cn/large/6215876dgy1gbshj5qvp9j20u013z4qq.jpg,无,无,2020-02-11 15:27,微博 weibo.com,28,7,8
ItHbMnNyx,在中国“战疫”的过程中，如何看待和处理其他国家，尤其是受疫情波及国家的反应，可以说是中国外交此前未曾遇到过的问题。 中国疫情牵动世界，谁在帮忙谁在使坏？ ,无,无,无,2020-02-11 13:36,微博 weibo.com,34,7,5
