微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IxaQP9EBv,【#合肥一小区楼道出现白狐#，近期第二只】3月2日，安徽合肥。磨店派出所接警称某小区楼道内有一只白狐，已在此呆了两天。民警将其带回，咨询省内动物专家后将白狐送至动物园。民警称，这已是近期辖区内出现的第二只白狐。#合肥一小区楼道现白狐# 澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/001hXOKKgx07BsivB1I301041200aOHd0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585039735&ssig=OFo0TOwhQW&KID=unistore,video",无,2020-03-05 10:37,无,318579,3782,11582
IxaH8oIQe,“选择性看见”是对女性最大的误解。娴静犹如花照水、为君洗手作羹汤只是一种选择，她们远不止一面。在各个职业领域，女性从来当仁不让，商场、科研、抗疫一线……她们理性而坚韧，用事实打破质疑，用实力兑现价值，也#因为专业 自带光芒# 。今天，请一起“以专业，致敬专业”，看见她们另一面。OBAGI欧邦琪官方的秒拍视频                                ,无,无,无,2020-03-05 10:13,无,1963,1330,237
IxaCSfP7j,【#滞留武汉亲戚家8人挤两室一厅#，无法复工很焦虑】袁先生一家三口1月20日从深圳出发，21日到达武汉接丈母娘准备回老家过年，不料遇封城被困。他说，现在暂时住亲戚家，但8人挤在两室一厅的屋里，只能睡沙发。他从事网约车行业，目前无法复工，每月需还贷款八千，“天天半夜两三点钟都会醒，醒了又睡不着，挺焦虑的”。#全家滞留武汉亲戚家男子每天失眠# 一手video的秒拍视频                                ,无,无,无,2020-03-05 10:03,无,9720,231,1126
IxaBG6kca,#中华鳖乌龟等不入禁食名录#【农业农村部紧急通知：中华鳖、乌龟按水生动物管理不入禁食名录】野生动物“禁食令”出台后，龟鳖蛙这类餐桌上常见的两栖动物是否还能继续人工养殖成为舆论关注焦点。据中国水产杂志社官方微信号消息，农业农村部3月4日紧急印发通知，明确中华鳖、乌龟等列入《国家重点保护经济水生动植物资源名录》物种和农业农村部公告的水产新品种两栖爬行类动物，按照水生物种管理。此外，对于列入《国家重点保护经济水生动植物资源名录》的物种和农业农村部公告的水产新品种，要按照《渔业法》等法律法规严格管理。其中，中华鳖、乌龟等列入上述水生动物相关名录的两栖爬行类动物，将按照水生动物管理，而牛蛙则在水产新品种列表中。            [组图共2张]    原图                            ,"http://ww1.sinaimg.cn/large/470bf257ly1gcitmpm3bbj20yq0yqadr.jpg,http://ww1.sinaimg.cn/large/470bf257ly1gcitmq49paj20qy0zztfp.jpg",无,无,2020-03-05 10:00,无,1919,66,360
Ixaul36mX,【#全球多国现抢购潮#】据美国全球新闻报道，随着新冠肺炎疫情在全球多个国家的出现，民众开始担忧，美国、加拿大、澳大利亚等多个国家出现抢购潮。民众纷纷开始囤货，口罩、消毒液、药品、纸巾、食物等最为热销。   时差视频的微博视频 ,无,"http://f.video.weibocdn.com/YTpeKZ2Xlx07BrciGk6Y01041200HROC0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585039739&ssig=OXYydofruJ&KID=unistore,video",无,2020-03-05 09:42,无,2218,70,229
IxahdtFcY,【#养殖户希望竹鼠能被列入畜禽养殖#：养殖都是规模化标准化】2月24日，全国禁食野生动物决定通过，竹鼠作为“三有”保护动物亦在本次禁食行列。在广西，竹鼠从选种到饲养环节，都建立了相应的行业规范。广西师范大学的教授对媒体表示，现在竹鼠都是规模化标准化养殖，在广西带动了2万多户养殖户。因为全面禁食，初步估计要损失20多亿。有养殖户表示，希望竹鼠能被列入畜禽遗产资源目录，列入后竹鼠可供正常养殖食用。@新京报我们视频 紧急呼叫的秒拍视频                                ,无,无,无,2020-03-05 09:10,无,3119,256,456
Ixaal6m7u,【#山东威海回赠韩国20万只口罩# 仁川市政府曾向威海捐赠2万只口罩】3月4日，韩国仁川和釜山收到中国回赠的口罩。仁川市政府曾向中国威海捐赠2万只口罩，威海回赠20万只一次性口罩，附信称希望两座城市友谊长存。仁川市政府表示将把中方提供的口罩，优先分配给环卫工人和市政保安人员。世面的秒拍视频                                ,无,无,无,2020-03-05 08:53,无,2715,141,354
Ixa6RqWni,【CAS仲裁报告：根据国际药检标准条例及相关证据，#孙杨药检人员资质均合格#】CAS在今日公布的仲裁报告中说明，根据国际药检标准条例，当晚提供的IDTM签发的身份证复印件、执业护士证以及身份证足以证明兴奋剂检测团队的资质合格，而孙杨方对于资质的质疑不是停止兴奋剂检测的原因。 梨视频体育的秒拍视频                                ,无,无,无,2020-03-05 08:44,无,4079,139,462
Ixa3Pte6M,【“疑难病研究所”老板李跃华自述】诊所招牌上写“疑难病研究所”的李跃华，因湖北省司法厅退休副厅长陈北洋的一封致歉信“走红”，旋即因涉非法行医被查。数日前，官方调查发现，李跃华系无证非法行医，他的门诊是一间黑诊所，自制注射材料未获许可。采访中，李跃华自述个人长期无证行医史，承认自己的诊所是黑诊所，“职能部门是知道的，每年会来处罚一两次”，称“多年无证系历史遗留问题”。尽管如此，李跃华对其疗法仍满怀信心。#李跃华坦承自己无证行医# 澎湃新闻的微博视频                                ,无,无,无,2020-03-05 08:37,无,1210,123,384
Ix9YjyO21,以前说好看的皮囊千篇一律，有趣的灵魂万里挑一，实际上经过“人设”的整容后，灵魂也是千篇一律的。（视频来源：IC实验室）IC实验室的微博视频 ,无,"http://f.video.weibocdn.com/0040S0Cogx07Br5LoZbi01041202drfH0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585039744&ssig=hJ29wYFSwu&KID=unistore,video",无,2020-03-05 08:23,明星资讯 · 视频社区,104049,24702,5829
Ix9NtkB4E,【世卫组织：中国#境外新增2103例新冠肺炎#，境外#76国累计确诊12668例新冠肺炎#】当地时间3月4日，世卫组织更新新冠肺炎疫情报告。截至欧洲中部时间4日上午10时（北京时间17时），中国境外共76个国家确诊新冠肺炎12668例，死亡共计214例。与前一日相比，中国境外新增新冠肺炎2103例，新增4个国家（阿根廷、智利、波兰、乌克兰）出现病例。#中国境外新冠肺炎确诊12668例# （人民日报）                原图                            ,http://wx4.sinaimg.cn/large/470bf257ly1gciq0d0i4kj23aj3aj4qp.jpg,无,无,2020-03-05 07:56,无,231,25,42
Ix9INdrqT,【#CAS公布孙杨听证会仲裁报告#：保安用锤子毁坏血样瓶，孙杨撕毁兴奋剂检测表】今天，CAS官网公布仲裁报告，这份报告中显示孙杨在接受药检的过程中，保安用锤子砸碎了检测瓶，孙杨用手机闪光灯协助照明，并且撕毁了兴奋剂检测表。 梨视频体育的秒拍视频 原图,http://wx2.sinaimg.cn/large/470bf257ly1gciptoo71ej20hs0d0dgz.jpg,"http://miaopai.video.weibocdn.com/WzuNFQ9Olx07BrA4ePdm01041200f8ZK0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585039746&ssig=5b3Myz7cmr&KID=unistore,video",无,2020-03-05 07:45,无,13102,447,1266
Ix9GijXga,【#意大利确诊病例升至3089例#，#意大利累计死亡107例#】根据当地时间3月4日18时意大利卫生部公布的最近数据，意大利现有新冠病毒患者2706例，死亡107例，治愈276例，累计确诊感染新冠病毒总人数为3089例，较3月3日18时新增587例，新增28例死亡病例。【#美国新冠肺炎感染增至153例#，#美国加州首次出现死亡病例#】据《华尔街日报》报道，截至美东时间4日下午5时，全美报告新冠肺炎感染病例153例，死亡病例11例。这一数字相比美国疾病控制与预防中心截至3日下午4时的统计数据，确诊病例增加24例，死亡病例增加2例。4日新增的死亡病例分别来自华盛顿州和加利福尼亚州，其中加州是首次出现死亡病例，华盛顿州的死亡病例已达到10人。确诊病例出现在全美13个州。 【#日本累计确诊1035例新冠肺炎#】截至日本当地时间3月4日23时，日本累计确诊新冠肺炎病例1035例，因新冠肺炎死亡累计12人。据日本广播协会电视台报道，从3日深夜到4日晚上11时，日本山口县、京都府、爱媛县、北海道、千叶县等地新确诊36名新冠肺炎患者，在日本国内的日本人和中国游客等累计确诊315例；“钻石公主”号邮轮累计确诊706例；从武汉乘坐包机返回者累计确诊14例。 【#德国一天确诊新冠肺炎病例超100例#，累计344例】据德国《欧洲时报》德国当地时间3月4日20时公布的统计数据，截至3月4日20时，德国已累计确诊新冠肺炎患者344例，一天内确诊病例增加超过100例。（央视新闻） 【#韩国新增438例新冠肺炎#】据韩国中央防疫对策本部5日通报，截至5日0时，韩国较4日0时新增新冠肺炎确诊病例438例，累计确诊病例达5766例。 #韩国新冠肺炎升至5766人#                原图                            ,http://wx4.sinaimg.cn/large/470bf257ly1gcipi1k6v8j23aj3aj4qp.jpg,无,无,2020-03-05 07:39,无,6512,173,731
Ix6EAFifG,【北京地坛医院首证#新冠病毒攻击中枢神经系统#】北京地坛医院4日公布，2月25日，#首例新冠肺炎合并脑炎患者出院#。新冠肺炎患者可合并ARDS、心肌损害、凝血功能异常、肾脏损伤、肝脏损害等多脏器损害，尚未发现有中枢神经系统受累的报道，此病例报道在全球尚属首例。（环球时报）临床医生及科研人员首次证实SARS-CoV-2可引起中枢神经系统感染 [组图共3张]原图,"http://ww4.sinaimg.cn/large/470bf257ly1gcic44nfzoj20yq0yqjvb.jpg,http://ww4.sinaimg.cn/large/470bf257ly1gcic3obcnpj20ba04waah.jpg,http://ww3.sinaimg.cn/large/470bf257ly1gcic3p6ljbj20j60eewg1.jpg",无,无,2020-03-04 23:56,无,1348,221,167
Ix6xleV2O,【亿万富翁迈克尔·布隆伯格退出总统竞选 花了五亿美元】#布隆伯格退出美国大选# 据天空新闻报道，亿万富翁迈克尔·布隆伯格结束了他的总统竞选活动，在“超级星期二”的选举中，他远远落后于民主党的领跑者乔·拜登和伯尼·桑德斯。在众多希望在11月与特朗普一较高下的竞争者中，布隆伯格是最新加入的一员，他希望自己的巨额财富能帮助他迎头赶上特朗普。尽管布隆伯格已花费5亿来宣传他的竞选活动，但在周二民主党初选的关键投票之夜，布隆伯格的表现却令人失望，尽管他投入了数亿美元的广告支出，但最后还是无奈退出了2020年的总统大选。#布隆伯格退出2020年总统大选# （微天下）                原图                            ,http://wx1.sinaimg.cn/large/470bf257ly1gciblj3548j20hs0a0mxj.jpg,无,无,2020-03-04 23:38,无,353,66,89
Ix5OObLux,#三联美食# 9个便当灵感！相信食物的力量，用认真对待的美味开启元气满满的每一天！（图｜megumi） [组图共9张]原图,"http://ww3.sinaimg.cn/large/470bf257ly1gci6b6q1hvj20u00u00yo.jpg,http://ww1.sinaimg.cn/large/470bf257ly1gci6b74sjej20u00u079l.jpg,http://ww4.sinaimg.cn/large/470bf257ly1gci6b7jo1oj20u00qr44u.jpg,http://ww2.sinaimg.cn/large/470bf257ly1gci6b7vz7gj20u00qsn32.jpg,http://ww3.sinaimg.cn/large/470bf257ly1gci6b8dpoej20u00u044m.jpg,http://ww2.sinaimg.cn/large/470bf257ly1gci6b6fduej20u00u0q9d.jpg,http://ww4.sinaimg.cn/large/470bf257ly1gci6b8ub2gj20u00u0jxf.jpg,http://ww4.sinaimg.cn/large/470bf257ly1gci6b9apv7j20u00u0grm.jpg,http://ww4.sinaimg.cn/large/470bf257ly1gci6b9npi5j20u00u0q9b.jpg",无,无,2020-03-04 21:49,无,580,210,116
Ix5GcsRCJ,【蜜蜂也饿，养蜂人挺住啊！】一年四季，由南至北，不停追逐花期，带蜜蜂转场到新的蜜源地，这是我国800万养蜂人的生存方式。突如其来的疫情中断了这一链环，也波及到农作物的蜜蜂授粉。（本刊实习记者｜张洁琼）  蜜蜂也饿，养蜂人挺住啊！ ,无,无,无,2020-03-04 21:27,微博 weibo.com,8796,16328,682
Ix5CW6kzX,【#意大利决定关闭所有学校#】据意大利安莎通讯社消息，为防控新冠病毒肺炎疫情的扩散，意大利政府决定关停全国范围内包括大学在内的所有学校。 （环球时报） 原图,http://wx4.sinaimg.cn/large/470bf257ly1gci7ljwn90j20yq0yqjvb.jpg,无,无,2020-03-04 21:19,无,503,45,64
Ix5hfCsfs,《霸王别姬》4K修复版，韩国的动态海报，太美了。   映画森林的微博视频 #霸王别姬动态海报# #霸王别姬韩国重映海报# ,无,"http://f.video.weibocdn.com/XlD6xeXilx07BpCgWDb2010412009UO50E010.mp4?label=mp4_hd&template=480x852.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585039758&ssig=jXZYFDZpGo&KID=unistore,video",无,2020-03-04 20:26,无,1238,330,142
Ix58LBFvj,【#韩国近七成新冠病例属集体感染#，最大聚集性感染来自新天地会】韩国中央防疫对策本部本部长郑银敬4日在记者会上表示，境内感染新型冠状病毒确诊病例中65.6%与集体感染有关，其中最大的聚集性感染是新天地大邱教会。 时差视频的微博视频 ,无,"http://f.video.weibocdn.com/004jttb0gx07BreVBKkE010412007yLm0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585039759&ssig=SivMXlZqCB&KID=unistore,video",无,2020-03-04 20:05,无,150,21,25
Ix56oawig,#英国再现集装箱藏人案# 【英国再现集装箱案：内藏10人，来自非洲】当地时间3月3日，英国英格兰东部港口城市赫尔发现一集装箱内藏有10人，包括1名儿童，均来自非洲。目前10人无生命危险，其中3人送医接受医疗评估。（视频来源 综合网络） 澎湃新闻的微博视频  ,无,"http://f.video.weibocdn.com/000vkk7Hgx07Br7fRE8w010412005JJb0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585039759&ssig=nUr9RczFXT&KID=unistore,video",无,2020-03-04 19:59,无,403,21,44
Ix54Iqs7D,【@中读 课程：像律师一样思考】这是一档让法律走近生活的课程：30+热点案例带你进入真实诉讼程序，拒做法律小白；6大步骤6种思维模式，教你以律师的角度出发解决问题；100集加番外，完成跨学科的逻辑思维训练。你或许不是律师，但你可以像律师一样思考。《奇葩说》第六季决赛冠军、哈佛大学法学博士詹青云主讲，薛兆丰、陈文茜、曾宝仪倾力推荐！原价198元，今日微博秒杀仅178元～ 詹青云·像律师一样思考            [组图共6张]    原图                            ,"http://ww3.sinaimg.cn/large/470bf257ly1gci55ihyn2j20ku112jy2.jpg,http://ww3.sinaimg.cn/large/470bf257ly1gci55j7df0j20yi2xiqf3.jpg,http://ww2.sinaimg.cn/large/470bf257ly1gci55jyncij20yi0zxn0j.jpg,http://ww2.sinaimg.cn/large/470bf257ly1gci55lg578j20yi6th7ui.jpg,http://ww1.sinaimg.cn/large/470bf257ly1gci55hvyp0j20yi30h4ci.jpg,http://ww2.sinaimg.cn/large/470bf257ly1gci55mlqvdj20dw0dwwg1.jpg",无,无,2020-03-04 19:55,无,97,36,28
Ix4Xuw08C,【快讯：#欧盟办公室发现新冠肺炎病例#】据法新社报道，欧盟官方表示其在布鲁塞尔的欧盟办公室出现了首个新冠病毒肺炎的确诊病例。 （环球时报） [组图共2张]原图,"http://ww4.sinaimg.cn/large/470bf257ly1gci4n8z16cj20yq0yqjvb.jpg,http://ww4.sinaimg.cn/large/470bf257ly1gci4n8jrxxj20ow0evwfx.jpg",无,无,2020-03-04 19:37,无,297,59,53
Ix4sOqdAo,#营造学社成立九十周年# 1930年，在朱启钤、梁思成等知识分子的努力之下，以中国古建筑为研究对象的学术团体“中国营造学社”创立并逐步壮大，对中国古建的研究和保护产生了重要影响。在本期#封面大使#建筑师@张永和 看来，直到今天，营造学社的观念依然指导着当代的建筑实践，“因此我们关注材料、结构，关注建造的方式及过程。2001年，我和当时中国几位年轻建筑师在柏林办展览，取名‘土木’，其实也可以叫‘营造’，因为我们就是要致敬中国建筑传统。有趣的是，欧洲现代建筑的先驱之一，密斯·凡·德·罗在1959年也曾给建筑下定义，他说：建筑是你小心翼翼地把两块砖头放在一起，就从那儿开始了。完全和中国建造传统如出一辙。”听建筑师张永和聊聊营造学社对中国建筑史的影响：http://t.cn/A67l5fTw  @中读                原图                            ,http://wx4.sinaimg.cn/large/470bf257ly1gci2grkrt9j20dw0dwwgj.jpg,无,无,2020-03-04 18:22,无,162,54,18
Ix47r8mbX,【一个白萝卜8元、一根玉米10元 #武汉一公司哄抬物价被顶格罚款300万#】一个白萝卜卖8元、一个鲜玉米卖10元，武汉土家二妹餐饮服务有限公司涉嫌哄抬价格被“顶格”罚款300万元。经查，2020年2月4日至2020年2月29日，该公司在电商平台上销售蔬菜，订单量共计6630份。其中，网售西红柿价格22元/公斤、四季豆价格36元/公斤、胡萝卜价格25元/公斤。另查明，该公司还在其网上店铺信息栏中标明：茄子7元/个，鲜玉米10元/个，白萝卜6元-8元/个，价格是武汉白沙洲农副产品大市场有限公司提供的同期蔬菜价格的数倍。武汉市市场监督管理局表示，这种销售方式客观上造成了消费者的恐慌情绪，推动了新冠肺炎疫情防控期间蔬菜价格过快上涨，情节极其严重，性质极其恶劣，影响极坏，且经市场监管部门约谈和告诫仍拒不改正，遂依法作出上述决定。（湖北日报） #武汉一公司涉嫌哄抬物价被罚300万# 时间视频的微博视频                                ,无,无,无,2020-03-04 17:29,无,830,57,128
Ix43C7O8u,"这场战“疫”，被【她】刷屏。她是73岁出征一线的院士奶奶，她是10天创造火神山医院的建筑女神，她也是放下恐惧勇敢坚守的平凡女性，她们都是当代木兰！@自然堂  国漫短片《当代木兰》上线，燃情致敬那些新闻里熟悉的面孔，白衣战士，基建女神，空降女兵，战疫姐妹，每一秒都很燃。看视频，自然堂带你发现，中国不止一个花木兰,看见#当代木兰每一个都很美#！ 自然堂CHANDO的秒拍视频                                ",无,无,无,2020-03-04 17:20,微博 weibo.com,1295,129,123
Ix42AlKCh,【#张文宏讲新冠肺炎防控# 满满干货！】在24日的复旦大学“新冠肺炎防控第一课”中，“网红医生”张文宏讲述了人类社会对流感的认知，自己参与“非典”、H7N9禽流感等重大传染病疫情的防控救治工作，以及此次新冠肺炎的来源和特性、防控方法和大学生返校注意事项等。快搬好小板凳来听讲~ #反矫情达人张文宏# 视频|张文宏复旦开讲“新冠肺炎防控第一课”（40分钟）                                ,无,无,无,2020-03-04 17:17,无,1839,1165,114
Ix3L0dsTZ,【#伊朗工业部长感染新冠病毒# 】据沙特al-arabiya电视台4日最新报道，伊朗媒体说，该国工业、矿业和贸易部长雷扎·拉哈马尼（Reza Rahmani）感染新型冠状病毒。（环球网 ） [组图共2张]原图,"http://ww4.sinaimg.cn/large/470bf257ly1gchzcay9rtj23aj3aj7wh.jpg,http://ww2.sinaimg.cn/large/470bf257ly1gchzcbgphhj20u00v8gpg.jpg",无,无,2020-03-04 16:34,无,237,40,67
Ix3JmjTlg,【快讯！#美国对塔利班展开空袭#】据法新社3月4日最新消息，美军发言人称，美国向塔利班发动了空袭。 （环球网） [组图共2张]原图,"http://ww1.sinaimg.cn/large/470bf257ly1gchz7mckhgj20yq0yqjvb.jpg,http://ww3.sinaimg.cn/large/470bf257ly1gchz7peu0fj20gy0aydhe.jpg",无,无,2020-03-04 16:30,无,11477,3776,973
Ix3FMEWeF,【#韩国新增293例新冠肺炎病例##韩国累计确诊新冠肺炎5621例#】韩国中央防疫对策本部4日下午通报，4日零时—16时，韩国新增新冠肺炎确诊病例293例，累计确诊病例已升至5621例。 （人民日报） 原图,http://wx3.sinaimg.cn/large/470bf257ly1gchyyycum1j23aj3aj7wh.jpg,无,无,2020-03-04 16:21,无,134,13,24
Ix3EPi05M,【#人类消失后世界会怎样# ？】“人类消失也许对文明是个灾难，但对这颗已存在46亿年的星球来说，并非什么大不了的事情。”纪录片《人类消失后的世界》呈现了无人状态下的地球样貌。当人类消失1天后：电力停运；10天后，宠物面临死亡；1年后，植物疯长；25年后，害虫迎来黄金时代；100年后，书和电影消失；500年后，钢筋混凝土建筑全面粉碎……片子较长，建议先码后看～英国院校那些事的微博视频                                ,无,无,无,2020-03-04 16:19,无,1559,1774,169
Ix3rDlyoE,【#日本网民疯抢花岗岩# 谣传花岗岩能防新冠肺炎】3月3日，日本网传花岗岩能防止感染新冠肺炎，众多网站开始售卖，标价1000-5000日元不等（约合64-322元），引起网民疯抢均已售罄。专家辟谣称，这一说法没有科学依据。（新京报）世面的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/PLEtlXtKlx07Br2qiVtu01041200cj0r0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585039768&ssig=OEQnJDQgGh&KID=unistore,video",无,2020-03-04 15:46,无,5313,221,710
Ix3gAoJ9u,【#世行宣布提供最高达120亿美元资金应对新冠肺炎疫情#】世界银行3日宣布将提供最高达120亿美元的资金支持各成员应对新冠肺炎疫情。世行当天在一份声明中表示，这笔资金旨在帮助其成员采取有效行动应对疫情，并在可能的情况下，减轻新冠肺炎疫情造成的负面影响。世行将帮助发展中国家加强卫生系统，这包括让民众更好地获得卫生服务从而免受疫情侵害，加强疾病监测，强化公共卫生干预，并与私营部门合作来降低疫情对经济的影响。根据世行融资方案，世行的国际开发协会将向低收入国家提供赠款和低息贷款，世行旗下国际复兴开发银行将向中等收入国家提供贷款。世行私营部门子公司国际金融公司将为其客户提供必要支持，以实现继续经营、维持就业。国际金融公司将与商业银行客户合作，扩大贸易融资和流动资金贷款额度，还将直接支持其企业客户，重点支持医疗设备和制药等部门，以维持供应链并控制下行风险。世界银行行长马尔帕斯在声明中说，我们正在努力根据发展中国家在应对新冠肺炎疫情方面的需要，为他们提供“快速、灵活”的支持措施，这包括紧急融资、政策建议和技术援助。（新华视点）                原图                            ,http://wx3.sinaimg.cn/large/470bf257ly1gchx5wp41gj20yq0yqjvb.jpg,无,无,2020-03-04 15:19,无,68,21,27
Ix37joaUy,【#韩政府将为弱势群体提供1.3亿只口罩#】3月3日，韩联社报道称政府计划向弱势群体免费提供1.3亿只口罩。韩国副总理兼企划财政部长官洪楠基表示，对近日民众排队买口罩一事感到愧疚。政府将推出多项措施解决难买口罩的问题，包括向口罩厂商提供增产补助，保障原料供应等各项支援。各大药房将全面启动监管系统，防止出现重复购买口罩的行为，以及考虑从巴西、南非等地区进口。当天韩国总统文在寅也为政府未能充足提供口罩表达歉意，强调要改善口罩供应不平等现象。世面的秒拍视频                                ,无,无,无,2020-03-04 14:56,无,1341,73,227
Ix2Z1wZiE,【#中国科研团队发现新冠病毒已突变#，有2个亚型，传染力有差异】中国科研团队最新发现显示：新冠病毒已于近期产生了149个突变点，并演化出了两个亚型，分别是L亚型和S亚型。研究发现，在地域分布及人群中的比例，这两个亚型表现出了很大测差异。其中S型是相对更古老的版本，而L亚型更具侵略性传染力更强。对不同亚型的深入了解，将有助于新冠肺炎的差异化的治疗和防控。（澎湃新闻）            [组图共2张]    原图                            ,"http://ww1.sinaimg.cn/large/470bf257ly1gchvztwt6cj20yq0yqjvb.jpg,http://ww2.sinaimg.cn/large/470bf257ly1gchvzu5680j20go0rp0vp.jpg",无,无,2020-03-04 14:36,无,618,157,135
Ix2Wid7jt,【#北京公园游客有增长趋势#？管理中心提示：请错峰游园或尽量减少游园】北京市公园管理中心4日发布《新型冠状病毒肺炎疫情防控期间游园温馨提示》。其中称，目前疫情防控还处在关键时期，但天气已转暖，大家的出行意愿在增强，特别提示，为保障游客的健康安全，各公园均采取了限流措施，请错峰游园或尽量减少游园。提示同时要求，游客入园时要戴口罩、测体温，多走路、少停留，不扎堆、不聚集，分散游览，保持1.5米以上距离，文明游园。记者注意到，北京市园林绿化局官方微博3日通报，3月2日，全市公园接待游客 26.9万人次较前一日增长 68% ，游客量超过万人的公园有 5 个，但均未超过最大游人量的 30% 。该微博称，随着天气转暖，北京全市各公园游客有增长的趋势。（中国新闻网）            [组图共2张]    原图                            ,"http://ww3.sinaimg.cn/large/470bf257ly1gchvq243cgj20m80goq5t.jpg,http://ww4.sinaimg.cn/large/470bf257ly1gchvq2bflcj20u00q4wje.jpg",无,无,2020-03-04 14:29,无,130,11,38
Ix2VE3BFX,【中读#新课# 推荐！徐贲·解读文艺复兴经典——从但丁到莎士比亚】作家、人文学者、美国圣玛利学院英文系教授徐贲在这个音频专栏中，将从文艺复兴早期的但丁、薄伽丘，晚期的蒙田、莎士比亚，沿着时间线索，带我们走近12位文艺复兴思想巨擘，分析其10部代表作的核心要义，展开30+场认知风暴。听这门课，你不仅能明白文艺复兴是怎么回事，更能明白人的主体、人的自我意识、人的自由是怎么回事，从而养成自己的思考方式。原价98元，今日从微博购买仅78元。 徐贲·解读文艺复兴经典            [组图共6张]    原图                            ,"http://ww3.sinaimg.cn/large/470bf257ly1gchvoh7ya9j20ku112tgc.jpg,http://ww2.sinaimg.cn/large/470bf257ly1gchvohs3rkj20yi4ym1kx.jpg,http://ww4.sinaimg.cn/large/470bf257ly1gchvogxiz2j20yi252dpq.jpg,http://ww1.sinaimg.cn/large/470bf257ly1gchvoi9my7j20yi2h9k04.jpg,http://ww4.sinaimg.cn/large/470bf257ly1gchvoil7s5j20ow4mo7pt.jpg,http://ww3.sinaimg.cn/large/470bf257ly1gchvoj3iqpj20yi2zswsw.jpg",无,无,2020-03-04 14:27,无,60,24,12
Ix2k3rHia,【海关总署：#全国海关检出75例新冠病毒核酸阳性病例#】随着疫情输入风险持续加大，全国海关对所有出入境人员严格实施100%查验健康申报，全面开展体温监测筛查。3日，海关采样检测和排查转运地方检出核酸阳性病例5例，其中上海4例、北京1例。截至4日零时，全国海关共发现入境有症状旅客6728人，其中疑似病例779例，检出新型冠状病毒核酸检测阳性病例75例，所有均按联防联控机制工作要求妥善移交或者通报相关卫生健康部门处置。（央视新闻）                原图                            ,http://wx2.sinaimg.cn/large/470bf257ly1gcht0dhv3oj20yq0yqjvb.jpg,无,无,2020-03-04 12:55,无,367,48,59
Ix2ikeeQq,【宅家头脑运动：你能答出这些冷知识吗？】如今我们不再需要记住事实了，因为随时可以去搜索。但正因如此，从记忆里挖掘出答案时我们那么开心，这样的知识没有任何实用性，它被存在我们的大脑里不是为了某个功能，只是因为我们的大脑像一块永不知足、来者不拒的海绵。（本刊记者｜@贝小戎 ） 宅家头脑运动：你能答出这些冷知识吗？                                ,无,无,无,2020-03-04 12:50,微博 weibo.com,134,38,35
Ix2cYmIxo,【#亚马逊西雅图总部一员工确诊#，系该公司美国首例感染员工】据《西雅图时报》3月3日报道，一名位于西雅图的亚马逊总部员工新冠病毒检测结果呈阳性。2月25日该员工身体不适回家休养，此后一直未恢复工作。此前亚马逊证实其位于意大利米兰的两名员工感染了新冠病毒。 老板联播的微博视频 ,无,"http://f.video.weibocdn.com/003lmBpVgx07BqMH3A1G01041200fZ7H0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585039776&ssig=%2F5M1i8hRTz&KID=unistore,video",无,2020-03-04 12:37,无,111,25,31
Ix24kFy7P,【#瑞士女议员戴口罩被逐出会议#】3月3日，瑞士女议员出席联邦委员会会议时，因坚持戴口罩被逐出会议大厅。瑞士媒体报道称，该名人民党女议员布劳赫为当天全场唯一戴口罩的人，瑞士联邦议会国民院议长认为此举扰乱会议秩序，要求其摘下口罩或离开会场。布劳赫对此表示不解并拒绝摘下口罩。世面的秒拍视频                                ,无,无,无,2020-03-04 12:16,无,2143,269,323
Ix1Zs3Bsj,【#美国龙卷风把飞机库掀翻#，已致25人死亡，上百栋建筑被毁】3月2日至3日，美国田纳西州中部地区遭龙卷风袭击，已造成25人死亡，150人受伤，上百栋建筑被毁，数万户住宅遭断电。纳什维尔一机场更是损失惨重，至少4个机库被掀翻，飞机遭大量损坏。#美国田纳西州遭龙卷风袭击# 时差视频的微博视频                                ,无,无,无,2020-03-04 12:04,无,933,59,171
