微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Iv6AZqYK5,【天津男子不想赡养岳父和岳父母亲 谎称他们得了新冠肺炎】近日，天津一男子不想承担对岳父及其母亲的赡养义务，竟编造二人感染新冠肺炎的谎言，多次拨打110报警，以此想让两位老人尽快离开自己家中。该男子甚至给自己女儿学校的班主任打电话，谎称孩子的曾祖母有发热症状。经卫生防疫人员对被举报人进行新冠肺炎病毒筛查，最终排除了新冠肺炎病例。目前，朱某已被抓获并依法刑事拘留。沸点视频的秒拍视频                                ,无,无,无,2020-02-20 20:07,无,1529,108,260
Iv6wpa4q0,【#钻石公主号新增13例新冠肺炎#】根据日本厚生劳动省消息，今天，“钻石公主”号邮轮上再确认13人感染新冠肺炎。船上累计感染人数达到634人。目前，船上人员都已进行了检测，结果还未全部得出。（央视新闻） 原图,http://wx1.sinaimg.cn/large/60718250ly1gc344de9e9j20ku0kuq58.jpg,无,无,2020-02-20 19:55,无,170,34,53
Iv6q1teV7,#林草局辟谣牛蛙列入禁食名录#【牛蛙等列入禁食名录？国家林草局辟谣：从未发布相关名单】国家市场监管总局、农业农村部、国家林草局三部委日前发布关于禁止野生动物交易的公告，要求全国疫情解除期间，禁止野生动物交易活动。近日，网传一份名单显示，牛蛙、甲鱼、水鸭等也被禁止经营销售。国家林草局相关负责人20日向中新社@国是直通车 表示，三部委尚未发布相关野生动物名录，更没有发布禁食名单。 #国家林草局辟谣牛蛙列入禁食名录#            [组图共2张]    原图                            ,"http://ww4.sinaimg.cn/large/60718250ly1gc33j92n8oj20j60ls76h.jpg,http://ww2.sinaimg.cn/large/60718250ly1gc33j8v9h0j20j60j6my4.jpg",无,无,2020-02-20 19:40,无,608,405,262
Iv6iRnUWD,【#95岁清华物理系教授直播授课#：比线下教学效果更好，学生更愿提问了】2月20日，95岁高龄的@清华大学 物理系张礼教授，熟练使用网络直播进行线上教学。张礼教授说，这种教学方式能够很好联系学生，学生更愿提问了。“线上能更好地答疑，比过去的线下授课效果还要好。”梨北京的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/wPUtk9ELlx07B6mOWiMw01041200MAoV0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584947078&ssig=FvCgj8PGWI&KID=unistore,video",无,2020-02-20 19:22,无,2084,347,153
Iv6abiQ0L,【#痊愈后肺功能会受影响吗# 院士：它能够相当程度甚至完全恢复】白岩松对话王辰院士，王辰院士称，大家在这方面不必过于担心。我们现有的观察提示：它能够相当程度甚至完全恢复，当然（更详细的）有待更进一步地长期观察。 新闻一加一的酷燃视频  ,无,"http://fus.cdn.krcom.cn/0J64OEs4lx07B5oZEq4E010412002rA30E010.mp4?label=mp4_hd&template=640x360.25.0&trans_finger=89e80cc968cf62d88bc0497f09b8bd65&Expires=1584947078&ssig=aoC5Q2UZ1z&KID=unistore,video",无,2020-02-20 19:01,无,7579,548,713
Iv61WnPEQ,【日本官员：不像“哥斯拉”那样咳嗽就不会传染】据日本“每日新闻”2月20日报道，近日，在日本的一场有关新型冠状病毒肺炎疫情的新闻发布会上，一名厚生劳动省官员对民众讲起了有关哥斯拉的“笑话”，结果引发了民众不满。这名官员名叫金井要，是厚生劳动省东海北陆厚生局（下辖爱知县等六个县）的局长。2月18日，在爱知县冈崎市举行的有关“接收新型冠状病毒感染者”的新闻发布会上，金井要称新型冠状病毒“是通过飞沫传染的，不碰到就不会传染”。随后，他又表示“我觉得没人能咳出那么远的距离，除非那人是‘哥斯拉’。”“哥斯拉”出自日本怪兽电影《哥斯拉》系列，是电影史上的一个经典怪兽形象。“哥斯拉”的标志性技能便是口吐“白热光”来攻击敌人。尽管金井要随后便称自己最后有关哥斯拉的比喻“只是讲个笑话”，“希望能够让你们笑起来”，但这一言论还是引发了当地民众的不满。“每日新闻”称，当地居民表示自己“根本笑不出来”。2月20日，爱知县的日本众议员大西健介透露称，日本厚生劳动大臣加藤胜信正准备对金井要做出处分。大西健介指责金井要的言论“失礼且缺乏紧迫感”，并表示“在当地民众正处于不安之中的情况下，讲笑话是不合时宜的。”（观察者网）                原图                            ,http://wx1.sinaimg.cn/large/60718250ly1gc31uymvgxj215o0ngwhd.jpg,无,无,2020-02-20 18:40,无,2193,457,303
Iv5VfwJmi,【笑眼相迎的春天，一起加入#笑眼行动#挑战！】春天如约而至，带上口罩，露出弯弯的笑眼～这既是做好个人防护的默契相守，也是对前线医护人员的最好敬礼!由新浪、微博@头条新闻 @新浪湖南 @微博同城 @金鹰955电台 @青年湖南 联合发起#笑眼行动#挑战，拍一张戴口罩微笑照片，带#笑眼行动#话题发微博并@ 3位好友 参与公益接力，迎接精神抖擞的春天，让爱与希望美好传递～                原图                            ,http://wx2.sinaimg.cn/large/60718250ly1gc31h4jbdvj22et4ae1l2.jpg,无,无,2020-02-20 18:24,无,100,24,15
Iv5TFqUxE,【抗击非典英雄张忠德再战疫：没什么伟大的，医生最大价值观是帮助病人康复】张忠德曾参加过抗击非典一役，如今他作为国家中医药管理局应对新冠肺炎疫情防控工作专家组副组长、国家援助湖北第二支中医医疗队队长，又投入到抗击新冠病毒疫情到第一线。人民日报的微博视频 ,无,"http://f.video.weibocdn.com/C2D8byA3lx07B65sYK5W01041205d6nh0E020.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584947080&ssig=LYHcFSPMCA&KID=unistore,video",无,2020-02-20 18:20,无,277,52,33
Iv5KW6nGw,【河南鲁山一#公职人员辱骂防疫人员被拘# 叫嚣：报警叫人给我抓走】2月19日，河南鲁山纪委通报，该县人社局公职人员陈小洁因辱骂防疫人员被立案审查。现场视频中，防疫人员提醒陈小洁戴口罩，遭其大声辱骂，内容粗俗不堪。期间陈小洁还叫嚣称报警也不怕：“正想去吃免费饭。”新京报我们视频的秒拍视频                                 ,无,"http://miaopai.video.weibocdn.com/6PtWqceClx07B6aHN9f201041200pCdu0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584947082&ssig=91TnF%2FQJwr&KID=unistore,video",无,2020-02-20 17:58,无,2904,502,1143
Iv5DY2MHd,【湖北省内各类企业先按不早于3月10日24时前复工】#湖北省企业不早于3月10日24时前复工# 当前，全省疫情防控正处于最吃劲的关键期，疫情形势开始出现积极变化，但总体形势仍然严峻复杂。为巩固和扩大疫情防控效果，坚决阻断疫情传播，切实保障人民群众生命安全和身体健康，根据《中华人民共和国突发事件应对法》《中华人民共和国传染病防治法》和湖北省重大突发公共卫生事件I级响应机制的有关规定，现就继续延迟企业复工和学校开学有关事项通告如下：一、省内各类企业先按不早于3月10日24时前复工。涉及保障疫情防控必需（医疗器械、药品、防护品生产和销售等行业）、公共事业运行必需（供水、供电、油气、通讯等行业）、群众生活必需（超市卖场、食品生产和供应等行业）及其他涉及重要国计民生的相关企业除外。复工企业要严格落实各项疫情防控措施，依法保障劳动者合法权益。各行业主管部门要加强对企业防疫工作的指导和监督，坚决防止聚集性感染。二、省内大专院校、中小学、中职学校、技工院校、幼儿园延期开学。具体开学时间，将根据疫情防控情况，经科学评估后确定，并提前向社会公布。三、广大居民（包括在湖北探亲访友休假的外地人员）应严格遵守现居住地疫情防控要求，尽量减少出行，不参加聚集性活动，做好居家环境卫生。出入公共场所必须佩戴口罩，对不听劝阻的人员依据相关法律法规予以处理。四、各地各单位要认真落实本通告要求，进一步强化主体责任，切实把各项疫情防控和服务保障措施抓实、抓细、抓落地，确保社会大局平稳有序。希望广大人民群众继续理解配合、积极参与支持疫情防控工作，坚定信心、同舟共济，守望相助、共克时艰，合力打赢疫情防控的人民战争、总体战、阻击战。湖北省新型冠状病毒感染肺炎疫情防控指挥部2020年2月20日（湖北省人民政府网站）                原图                            ,http://wx4.sinaimg.cn/large/60718250ly1gc308p0umpj20ku0kuq58.jpg,无,无,2020-02-20 17:41,无,277,78,147
Iv5CCsnQq,【日本厚生劳动大臣频频咳嗽未戴口罩，被批“反面教材”】近日，主管健康医疗等的日本厚生劳动大臣加藤胜信，在参加NHK电视节目及疫情发布会时，均出现了咳嗽、吸鼻涕等动作。而且，咳嗽之后他竟握拳遮住嘴巴，而非用手肘或衣袖捂住，被日本网友批评是“反面教材”、“最差示范”。  （观察者网）#日本厚劳大臣发布会咳嗽# 微丢的微博视频                                ,无,无,无,2020-02-20 17:38,无,34520,782,1037
Iv5wpERoX,【北京复兴医院发生聚集性病例事件 院长：深感内疚痛心 十分自责】在今天（20日）的北京市新型冠状病毒肺炎疫情防控工作新闻发布会上，就此前首都医科大学附属复兴医院发生聚集性病例事件，复兴医院院长李东霞表示：我作为院长深感内疚痛心，也十分的自责。与此同时，李东霞通报了事件发生以来复兴医院开展的各项防控工作↓↓↓（央视）                原图                            ,http://wx4.sinaimg.cn/large/60718250ly1gc2zlpcribj20u04nmx6p.jpg,无,无,2020-02-20 17:23,无,294,294,170
Iv5qa3bW1,【异国声援“我不是病毒”的华人女孩：有时我们只看到新闻  却听不到远方的哭声】隔离病毒不隔离爱。随着新冠肺炎疫情的扩散，一些海外华人和中国留学生被贴上了“病毒”的标签。广西卫视联合#新浪会客厅#连线旅法自媒体从业者，《我在巴黎发声：我不是病毒》作者@巴黎小胡桃 讲述被新冠肺炎疫情牵动着的海外华人的经历及感受。异国声援“我不是病毒”的华人女孩：有时我们只看到新闻  却听不到远方的哭声                                ,无,无,无,2020-02-20 17:07,无,321,169,42
Iv5hj1hAW,【国新办发布会哀悼因新冠肺炎去世医务人员及患者 全体起立默哀 】20日，国新办在武汉举行新闻发布会，国务院副秘书长丁向阳代表中央指导组对一直奉献在一线的同志们致以崇高敬意，对英勇牺牲的医务人员和不幸去世的患者表示深切哀悼。  新华视点的微博视频 ,无,"http://f.video.weibocdn.com/WrTcxJf9lx07B6p71E3S010412002oN80E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584947094&ssig=DRZPhRMd%2Fb&KID=unistore,video",无,2020-02-20 16:45,无,500,161,92
Iv5cV7dP2,【快讯！#韩国现首例新冠肺炎死亡案例# 累计104人染病】据韩联社报道，韩国出现首例新冠肺炎死亡案例，累计104人染病。（中国日报网） 原图,http://wx1.sinaimg.cn/large/60718250ly1gc2ybdn8k1j20ku0kuq58.jpg,无,无,2020-02-20 16:35,无,311,61,87
Iv59Z8Rv6,【中央指导组：#疫情是建国以来的一场非常战役# 前所未有】国务院新闻办20日在武汉举行新闻发布会。中央指导组成员、国务院副秘书长丁向阳介绍，这场突如其来的疫情是建国以来的一场非常战役，病毒来势之汹、疫情传播之烈、范围扩散之广、全社会所面临的挑战之大，堪称前所未有。他表示，中央派指导组前来，是告诉大家武汉不是孤岛、不是孤军作战。（中国新闻网）                原图                            ,http://wx4.sinaimg.cn/large/60718250ly1gc2y3xsx75j20ku0kuq58.jpg,无,无,2020-02-20 16:27,无,908,172,135
Iv56Y2yHj,【暖心！接载香港同胞的大巴车头挂着五星红旗 还写着：走 咱们回家】综合港媒报道，经过14天的船上隔离，首批获准离开“钻石公主”号邮轮的香港居民19日晚约10时陆续下船。在日本横滨码头，接载他们前往东京羽田机场的大巴一早准备就绪，让人暖心的是，首班大巴的车头还挂有这样一条横幅，上面写着：走，咱们回家！燃新闻的秒拍视频                                ,无,无,无,2020-02-20 16:20,无,920,345,236
Iv50IlOva,【正在直播：#中央赴湖北指导组疫情防控发布会#】国务院新闻办于20日16时在武汉举行新闻发布会，卫生健康委党组成员、中医药局党组书记、副局长余艳红等介绍中央赴湖北指导组组织开展疫情防控工作情况并答记者问。正在直播↓↓一起关注！ 人民日报的微博视频 . ,无,"http://f.video.weibocdn.com/PtLlRpD7lx07B8rjXWvu01041205PRGM0E030.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584947097&ssig=IyuX6UBRNe&KID=unistore,video",无,2020-02-20 16:05,无,45,22,11
Iv4XPyMIc,【已被辞退！司法辅警疫期违规饮酒，乘车不戴口罩与司机争执】2月18日，郑州一司法辅警下班在办公室喝啤酒后，乘网约车回家，因没戴口罩，和网约车司机发生争执，加上关车门声重，双方矛盾升级。据@郑州中院 通报，该辅警疫情期间违规喝酒，不佩戴口罩，争执中言行粗鲁，已被辞退。一手video的秒拍视频                                ,无,无,无,2020-02-20 15:57,无,453,56,179
Iv4OY0ajd,【外交部：希望国际社会共同反对 抵制阴谋论等“政治病毒”】近期，西方个别人和媒体猜测新冠病毒可能来自中国“生物战计划”，是一家实验室泄漏的“生化武器”。对此，在今天（20日）举行的外交部网上例行记者会上，发言人耿爽表示，当前，中国人民正在全力抗击新冠肺炎疫情，不仅在对自己负责，也在为维护世界公共卫生安全尽责。在这个时候，个别人和媒体却发表这种耸人听闻的言论，不是居心不良，就是荒谬无知。世卫组织负责人近期多次表示，没有任何证据表明新冠病毒是在实验室产生或系制造生物武器所致。人们不仅要同病毒作斗争，还要与阴谋论作斗争。世界上很多知名医学专家也都认为，所谓“实验室泄漏”或“生物武器开发”等说法毫无科学依据。就在前天（18日），国际权威医学期刊《柳叶刀》刊登了一封27名全球顶尖公共卫生领域科学家签署的联合声明，支持正在抗击新冠肺炎疫情的中国科研、卫生和医务工作者，强烈谴责网络上流传的关于新冠病毒的阴谋论。声明表示，各国科研人员对新冠病毒全基因组的分析结果压倒性地证明，新冠病毒和其他新发病原一样，来源于野生动物。阴谋论除了制造恐慌、谣言、偏见、损害全球共同抗击疫情的努力外，别无它用。科学家们呼吁支持世卫组织的专业意见。耿爽强调，疫情面前，我们需要的是科学、理性、合作，用科学战胜愚昧，用真相粉碎谣言，用合作抵制偏见。我们希望国际社会在共同抗击新冠病毒的同时，也继续共同反对、抵制阴谋论等“政治病毒”。（央视新闻客户端）                原图                            ,http://wx4.sinaimg.cn/large/60718250ly1gc2wd3qo7lj20ku0kuq58.jpg,无,无,2020-02-20 15:36,无,332,117,154
Iv4HTruQM,【爱心物资捐给抗疫一线 四川企业委托采购的70多万只口罩竟然“弄丢了”】四川骏宸瑞合集团有限公司委托四川荣县人丁笃胜（音）帮忙采购了70万只口罩，准备捐给四川省自贡市及各区县抗疫一线工作人员。但是，这批从2月3日起就声称已经运回国内的口罩至今不见踪影，离奇地消失了。2月19日，记者根据线索，分别对委托采购口罩的骏宸集团、受委托采购的四川荣县人丁笃胜，以及与国际海运公司有合作关系的物流运输承办人李宏（音）等分别求证，力求弄清这批目前极为珍贵的口罩的真实去向。（封面新闻） 爱心物资捐给抗疫一线 四川企业委托采购70多万只口罩竟然“弄丢了”                                ,无,无,无,2020-02-20 15:18,微博 weibo.com,878,580,238
Iv4BMlsRf,【直播！#国务院举行联防联控机制发布会#】今天下午，国务院联防联控机制在北京召开新闻发布会，介绍医疗救治经费保障、医务人员福利保障工作情况。看直播，关注↓ 央视新闻的微博视频 . ,无,"http://f.video.weibocdn.com/u2CywkMElx07B8VM3Ixi01041207Vsq20E030.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584947101&ssig=3Y5VoACwwb&KID=unistore,video",无,2020-02-20 15:03,无,55,18,11
Iv4AjCVD3,#科学抗击疫情#【码住！卫健委发布#不同人群抗疫饮食秘籍#】健康的身体和积极的心情是我们抵抗新型肺炎疫情的重要法宝。一日三餐不仅要吃饱，更要吃得健康，吃得营养。疫情期间，为了提高居民的抵抗力，促进患者早日康复，一线医护应该怎么吃？老人孩子应该怎么吃？新冠肺炎患者应该怎么吃？一起来看看吧！            [组图共9张]    原图                            ,"http://ww4.sinaimg.cn/large/60718250ly1gc2ukkl6caj20ku0kudnb.jpg,http://ww4.sinaimg.cn/large/60718250ly1gc2ukknp37j20ku0kugto.jpg,http://ww2.sinaimg.cn/large/60718250ly1gc2ukkul66j20ku0kujzx.jpg,http://ww1.sinaimg.cn/large/60718250ly1gc2uklbl3dj20ku0kuqc3.jpg,http://ww2.sinaimg.cn/large/60718250ly1gc2ukkrkuij20ku0kuajy.jpg,http://ww2.sinaimg.cn/large/60718250ly1gc2uklb5akj20ku0kudp0.jpg,http://ww3.sinaimg.cn/large/60718250ly1gc2ukkw9ioj20ku0kuthi.jpg,http://ww4.sinaimg.cn/large/60718250ly1gc2ukld8ldj20ku0kun66.jpg,http://ww2.sinaimg.cn/large/60718250ly1gc2ukl4fh0j20ku0kutht.jpg",无,无,2020-02-20 15:00,微博 weibo.com,90,106,24
Iv4p2fsGM,【住建部：#企业可缓缴住房公积金#，不影响职工正常提取和申请公积金贷款】住建部副部长倪虹：①企业可按规定，申请在2020年6月30日前缓缴住房公积金，缓交不影响职工正常提取和申请住房公积金贷款。②一线医护人员、疫情防控人员、因疫情隔离或暂时受疫情影响的职工等，在6月30日前公积金贷款不能正常还款的，不作逾期处理；此外，职工#可合理提高住房房租提取额度#。③对疫情较严重的地区和企业，在与职工充分协商前提下，可在6月30日前决定自愿缴存公积金的比例。央视新闻的微博视频                                ,无,无,无,2020-02-20 14:32,微博 weibo.com,140,38,42
Iv4kr3Ntb,【#中小企业三项社保缴费部分免征# 免征期限不超过5个月】人社部会同财政部、税务总局研究明确#免减缓企业社保单位缴费#：①免就是从2月起，各省份可对中小企业的养老、失业、工伤保险三项社保的单位缴费实行免征，免征的期限不超5个月。②减就是湖北以外省份，对大型企业等其他参保单位的三项社保单位缴费可减半征收，减征期限不超3个月。③缓，就是受疫情影响，生产经营出现严重困难的企业，可申请缓缴，原则上不超过6个月。央视新闻的微博视频                                ,无,无,无,2020-02-20 14:20,微博 weibo.com,254,136,103
Iv4ckp4If,【世卫组织：#没证据表明新冠病毒由实验室制造# 它们来自动物界】2月19日，在世卫组织东地中海区域办事处新闻发布会上，世卫组织东地中海区域主任称，没有证据表明新型冠状病毒是实验室制造的，也没有证据表明新冠病毒是以生物武器的身份制造出来的，新冠病毒来自动物界。http://t.cn/A6hlC7Bh ,无,无,无,2020-02-20 14:00,无,6541,277,525
Iv49VtBSz,【贵阳#整栋楼解封后业主高喊加油# 欢呼雀跃“加油”声此起彼伏】2月19日晚8时，贵阳市花溪区万科大都会小区12栋正式解除隔离。小区业主闻讯后欢呼雀跃，高声呐喊，“加油”之声此起彼伏，场面热闹。据了解，2月5日，12栋住户高某被确诊为新冠肺炎患者，其儿子、孙子、儿媳以及一名侄女也先后被确诊。在高某确诊后，12栋就立即进入了隔离状态。经过14天的隔离，该小区未发现其他感染者。燃新闻的秒拍视频                                ,无,无,无,2020-02-20 13:55,微博 weibo.com,1242,64,109
Iv41Oj35u,#抗疫相册#【#为了上班有多拼#？化身硬核时尚博主】疫情期间，网友出门时都将自己“全副武装”：塑料袋，水桶，充气服齐上阵….形成了一道独特的时尚风景线。为了做好防护，你有多努力？带话题发博，PO出你疫情期间的硬核穿搭！提醒：个别自制防护服无法起到防护作用，仅供观赏。 [组图共9张]原图,"http://ww4.sinaimg.cn/large/60718250ly1gc2sm6oo7pj20c80gb76a.jpg,http://ww4.sinaimg.cn/large/60718250ly1gc2sm6qavpj20c80f8wfr.jpg,http://ww2.sinaimg.cn/large/60718250ly1gc2sm6qps6j20c80gx40d.jpg,http://ww3.sinaimg.cn/large/60718250ly1gc2sm6rgfcj20c80gbwfx.jpg,http://ww4.sinaimg.cn/large/60718250ly1gc2sm6sm01j20c80fjdi8.jpg,http://ww2.sinaimg.cn/large/60718250ly1gc2sm6xklnj20c80gbdj5.jpg,http://ww3.sinaimg.cn/large/60718250ly1gc2sm6y2gij20h60ldjx1.jpg,http://ww2.sinaimg.cn/large/60718250ly1gc2sm71us5j20kk0ho437.jpg,http://ww2.sinaimg.cn/large/60718250ly1gc2sm74ejcj20mx0spk03.jpg",无,无,2020-02-20 13:35,微博 weibo.com,479,134,111
Iv3VID7Z4,【华南海鲜市场供货商发忏悔文爆料内幕？真相来了】近日，一篇《华南海鲜供货商忏悔了！坦陈动物是这样卖入市场的》的文章流传，自称是华南海鲜市场的供货商做了很多对不起大众的事，给黄鳝、龙虾等水产品添加避孕药、尿素精...一系列昧良心的事情背后，真相却是这样的↓↓交易内幕？华南海鲜市场供货商发文忏悔 ,无,无,无,2020-02-20 13:20,微博 weibo.com,647,376,228
Iv3Kwy2yV,【人民日报：#抗疫战场岂能是秀场#？】据报道，有医生在朋友圈吐槽，一家医院急诊科主任在一个开会现场愤然离席，原因是各级领导到医院开了三拨会，每次都长篇大论读最新文件、政策，为医护人员加油鼓劲，花去大约3小时……一说到疫情防控中的形式主义，人们很容易想到没完没了的填表格。其实，还有一种形式主义为人诟病，这就是作秀式留痕。口号喊得震天响的动员会，变着花样的“迎检大战”，凡事先留痕晒成绩……干得少，说得多，表演得更多；敲锣打鼓，锣鼓喧天，唯恐世人不知。疫情防控就是战场，绝不是秀场。在疫情防控中，造“仪式感”、晒工作量本无可厚非，求表扬也是人之常情，但是过犹不及。如果把主要精力放在刷“存在感”上，放在挖空心思“争名利”上，放在如何博取眼球“出成绩”上……往小处说是哗众取宠，跑偏了方向，往大处说是贻误战机，拖战疫的后腿。越是关键时刻，越能检验干部的初心使命，越能看出干部的意志品质。面对疫情这场战争，最需要实干，而不是虚功；最需要出真招，而不是虚头巴脑的表面文章；最需要求实效，而不是欺上瞒下的面子游戏。这些终究经不起实践的检验，被揭穿只是时间的事情。作秀表演，归根结底是作风漂浮，本质上是思想出了问题。除了加强作风建设，也需要构建更科学的考核机制。在具体的考核上，看实效而不是看表格，重用真抓实干的人，而不是善做表面文章的人。对惯于做“花活”的人，应及时点破，更要当头棒喝。疫情防控工作正在最吃劲的关键阶段，容不得“敲锣打鼓”造声势。只有干字当头、实字托底，老老实实做人、踏踏实实干事，同时间赛跑、与病魔较量，才称得上担当尽责、不辱使命，也才能早日打赢疫情防控阻击战。（人民日报客户端）                原图                            ,http://wx4.sinaimg.cn/large/60718250ly1gc2rvrgnujj20u01hctbj.jpg,无,无,2020-02-20 12:52,微博 weibo.com,1888,516,443
Iv3FGD78F,【湖北仙桃发文“严禁讨论疫情、擅自接受采访” 官方：已作废】2月19日，湖北省仙桃市卫生健康委发出的《关于重申疫情防控期间有关纪律的通知》引发舆论关注。该《通知》强调了四点“严禁”要求，其中两点最易引发争议：严禁在群内讨论疫情，发表个人观点；严禁未经允许擅自接受电话、现场采访。当晚，仙桃市卫生健康委相关负责人回应，《通知》文字表述确有不当之处，已作废。此外，该委已召开紧急会议，检视不足。（上游新闻）                原图                            ,http://wx4.sinaimg.cn/large/60718250ly1gc2rjd396oj20fw0m8td8.jpg,无,无,2020-02-20 12:40,微博 weibo.com,2858,723,760
Iv3xbtddm,【#战疫医生站门外为女儿庆生# 唱生日歌唱到哽咽】这位父亲是防疫一线的医生，由于半个月没有回家，女儿过生日也不敢进门，只能站在门外，远远地看着女儿和妻子，为女儿唱生日歌。父亲颤抖的声音让很多网友为之动容。向一线医护人员和家属致敬！看看新闻Knews的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/UpD8oqDOlx07B5bkTsDm010412006S4p0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584947110&ssig=2P3UvZV1jF&KID=unistore,video",无,2020-02-20 12:19,微博 weibo.com,1518,123,112
Iv3kV9za0,【中方紧急向日本捐赠一批新冠肺炎核酸检测试剂盒】#中方向日本捐赠核酸检测试剂盒# 驻日本使馆发言人就中方向日方捐助新型冠状病毒核酸检测试剂事答记者问问：据了解，近日，中方向日方无偿提供新冠病毒核酸检测试剂。请介绍有关情况。答：近来，日本国内新型冠状病毒肺炎疫情持续发展。中方对此高度关注，感同身受。得知日方新冠病毒核酸检测试剂不足后，中方立即向日方表达提供协助意愿，并采取行动。经过多方协调，近日，我们通过中国深圳华大基因科技有限公司和深圳市猛犸公益基金会紧急向日本国立传染病研究所捐赠一批新冠病毒核酸检测试剂盒。病毒没有国界之分，需要国际社会共同应对。中方愿继续向日方提供力所能及的帮助，密切开展沟通合作，携手早日战胜疫情，共同维护两国人民健康安全以及地区和世界公共卫生安全。 （中国驻日本大使馆）                原图                            ,http://wx3.sinaimg.cn/large/60718250ly1gc2q24tnxjj20s70gu191.jpg,无,无,2020-02-20 11:49,微博 weibo.com,26179,3012,1242
Iv3iA51l9,【#钻石公主号2名新冠肺炎感染者死亡#：均为80岁以上 有基础疾病】2月20日，日本NHK新闻援引政府官员消息称“钻石公主”号有2名新冠肺炎患者死亡。据悉，死者为一男一女，均是日本人且年龄超过80岁。两人均患有基础疾病，早前确诊下船后被送医救治。这是该邮轮首次出现死亡病例。@世面 世面的秒拍视频                                ,无,无,无,2020-02-20 11:43,微博 weibo.com,1086,96,104
Iv3ew2pxV,【新科学研究发现：#穿山甲是新冠病毒潜在中间宿主新证#】2月18日，香港大学管轶教授课题组与广西医科大学胡艳玲课题组合作的研究在论文预印网站bioRxiv上发布，该研究表明穿山甲很可能是新冠病毒从蝙蝠到人类的中间宿主。科研团队从中国南部缉私行动中缴获的穿山甲中分离出了新冠病毒。鉴定结果表明，元基因组测序鉴定出穿山甲相关冠状病毒，属于2019-nCoV相关冠状病毒的两个亚系，其中一个在受体结合区与2019-nCoV高度相似。研究还建议应将穿山甲从潮湿的市场上移除，以防止人畜共患病传播。（澎湃新闻） 新科学研究发现：穿山甲是新冠病毒的潜在中间宿主有新证据                                ,无,无,无,2020-02-20 11:33,微博 weibo.com,1611,527,319
